,time_s,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,x_deg,y_deg,z_deg,qx,qy,qz,qr,ID,glb_ax,glb_ay,glb_az,glb_res
263,4.383333,-9.181,2.808,2.708,-4.39,-1.633,-0.764,75.1,-47.4,-38.6,-7.225,6.014,9.567,-11.065,75.925,43.246,-0.087,0.599,0.341,0.719,264,-2.5574544908847527,-9.418956429928366,2.061934843336338,9.975414226988269
264,4.4,-9.128,2.794,2.637,-5.197,-2.024,-0.476,73.1,-47.5,-39.1,-9.108,4.765,9.162,-11.048,75.898,43.253,-0.087,0.599,0.341,0.719,265,-2.583041713492084,-9.346063453605739,2.014840546429184,9.903564459324734
265,4.416667,-9.08,2.666,2.662,-5.875,-2.859,0.789,73.7,-45.9,-39.0,-9.011,4.949,10.281,-11.025,75.849,43.287,-0.087,0.599,0.342,0.719,266,-2.466895827294871,-9.312033010336178,1.9597617691149438,9.83057475430608
266,4.433333,-8.942,2.79,2.585,-5.345,-2.293,0.735,73.7,-45.6,-39.8,-8.96,4.499,11.765,-11.027,75.804,43.351,-0.087,0.598,0.342,0.719,267,-2.576959980499449,-9.150224257062566,2.0145377396236874,9.717288150507839
267,4.45,-8.813,2.725,2.496,-4.566,-1.383,0.438,72.3,-47.0,-40.2,-7.979,5.262,10.148,-11.037,75.778,43.427,-0.087,0.598,0.343,0.719,268,-2.553632737334161,-9.004239620694179,1.9306057847049976,9.556391055204887
268,4.466667,-8.761,2.917,2.625,-2.829,0.461,1.155,73.4,-47.6,-38.9,-7.542,4.493,10.121,-11.014,75.779,43.488,-0.087,0.598,0.343,0.719,269,-2.5965221197961985,-8.984461858225758,2.1661378071340716,9.599720568849907
269,4.483333,-8.855,2.84,2.677,-1.986,0.482,-0.269,74.1,-47.2,-39.8,-7.223,5.621,11.338,-10.956,75.796,43.473,-0.086,0.598,0.343,0.719,270,-2.5273868059965294,-9.091982519603334,2.1426907840614877,9.676928954993933
270,4.5,-8.941,2.838,2.644,-2.087,0.864,-0.805,74.0,-45.7,-39.2,-7.165,5.242,10.514,-10.938,75.817,43.477,-0.086,0.598,0.343,0.719,271,-2.563744669290677,-9.164322199036055,2.1044887509650905,9.746099784016168
271,4.516667,-8.911,2.794,2.608,-1.12,0.849,-1.298,72.4,-46.9,-40.0,-6.239,4.791,10.528,-10.917,75.852,43.454,-0.086,0.599,0.343,0.719,272,-2.5426858533866756,-9.127575515514224,2.0581872751459036,9.696082765735861
272,4.533333,-9.017,2.765,2.617,-1.826,1.516,-1.931,73.4,-46.7,-39.8,-9.978,2.955,11.857,-10.917,75.89,43.44,-0.086,0.599,0.343,0.719,273,-2.535864473422043,-9.234143288580118,2.0248931078964825,9.787757812696428
273,4.55,-9.063,2.877,2.564,-2.319,0.999,-1.882,73.4,-46.9,-39.8,-9.893,1.232,11.929,-10.923,75.914,43.43,-0.086,0.599,0.343,0.718,274,-2.6596887371367837,-9.257464867914258,2.052947646892388,9.848309194983676
274,4.566667,-8.976,2.763,2.672,-2.624,1.313,-1.495,73.1,-46.7,-40.1,-8.522,5.998,12.216,-10.924,75.942,43.414,-0.086,0.599,0.343,0.718,275,-2.4831322448732878,-9.213819420344764,2.069278846300865,9.764339660212565
275,4.583333,-8.977,2.782,2.53,-3.799,1.258,-2.26,73.4,-46.2,-39.2,-7.233,4.842,10.871,-10.95,75.955,43.417,-0.086,0.599,0.343,0.718,276,-2.585227976450367,-9.17266047046065,1.976322140600297,9.732777250096706
276,4.6,-8.973,2.772,2.596,-3.416,0.897,-1.837,72.9,-47.3,-39.8,-8.803,3.563,10.931,-10.967,75.967,43.407,-0.087,0.599,0.343,0.718,277,-2.5339760092625405,-9.190132990168637,2.0145347372274314,9.74360964940612
277,4.616667,-9.107,2.787,2.555,-3.212,0.283,-2.057,72.8,-45.8,-40.3,-7.962,5.432,8.728,-10.972,75.966,43.403,-0.087,0.599,0.342,0.718,278,-2.6033406452927816,-9.304744531203703,1.9690580726838312,9.860671528856441
278,4.633333,-9.064,2.694,2.534,-2.962,0.1,-1.785,73.9,-46.4,-39.2,-6.993,5.065,11.58,-11.004,75.971,43.434,-0.087,0.599,0.343,0.718,279,-2.535413710464748,-9.26381481184664,1.894280984594999,9.789529508612762
279,4.65,-8.992,2.723,2.559,-2.979,0.339,-1.635,73.5,-46.8,-39.5,-7.288,4.164,10.919,-11.014,75.971,43.431,-0.087,0.599,0.343,0.718,280,-2.5240701132568004,-9.201642194720518,1.9437399475502921,9.737518883165261
280,4.666667,-9.011,2.792,2.673,-2.882,0.384,-1.699,73.3,-46.4,-39.8,-8.333,4.305,11.707,-11.013,75.975,43.424,-0.087,0.599,0.343,0.718,281,-2.507002327174841,-9.250746033976435,2.0680790957816813,9.805014737367811
281,4.683333,-8.919,2.885,2.637,-2.509,0.307,-1.644,73.4,-46.5,-40.1,-8.67,3.269,9.847,-11.021,75.973,43.439,-0.087,0.599,0.343,0.718,282,-2.575810256789332,-9.148226930081327,2.121485459943968,9.73784139324522
282,4.7,-9.229,2.767,2.637,-2.38,-0.061,-1.659,73.5,-48.5,-40.9,-8.592,4.765,10.371,-11.039,75.988,43.439,-0.087,0.6,0.343,0.718,283,-2.5603537046614497,-9.450430136613054,1.9795095705810881,9.989219138651428
283,4.716667,-9.162,2.84,2.507,-2.757,-0.91,-1.453,72.8,-47.3,-38.7,-7.654,5.863,10.379,-11.044,75.994,43.438,-0.087,0.6,0.343,0.718,284,-2.6796631501660877,-9.344367048392376,1.9481023757905394,9.914277230338076
284,4.733333,-9.188,2.918,2.662,-3.0,-1.518,-1.739,73.9,-46.6,-39.5,-7.952,5.56,10.579,-11.018,75.991,43.417,-0.087,0.6,0.343,0.718,285,-2.646749482098208,-9.410663837598955,2.110553319563426,10.00101554843307
285,4.75,-9.012,2.916,2.665,-4.442,-1.926,-0.921,73.2,-46.7,-39.3,-9.166,3.168,9.387,-11.0,75.962,43.427,-0.087,0.599,0.343,0.718,286,-2.605406957976135,-9.242250048498262,2.1480441392958936,9.83978785340416
286,4.766667,-9.178,2.875,2.569,-5.166,-1.971,-1.746,72.6,-47.3,-38.4,-7.365,5.803,10.461,-11.013,75.927,43.449,-0.087,0.599,0.343,0.718,287,-2.6799485092228865,-9.37261531673742,2.0181744504311667,9.954952034038135
287,4.783333,-9.096,2.85,2.495,-5.715,-2.944,-1.571,72.6,-47.3,-38.5,-7.911,1.878,10.267,-11.014,75.886,43.452,-0.087,0.599,0.343,0.719,288,-2.695293729906785,-9.27159782334406,1.9640790492459488,9.853158935082698
288,4.8,-8.985,2.791,2.574,-5.637,-2.641,-1.177,73.2,-46.5,-40.4,-8.628,4.566,10.029,-11.005,75.835,43.452,-0.087,0.599,0.343,0.719,289,-2.5833807986110946,-9.190131701693188,2.003248600374243,9.75424943293947
289,4.816667,-8.85,2.74,2.577,-4.885,-1.414,-0.776,73.4,-47.0,-40.2,-7.424,6.256,10.369,-11.027,75.803,43.502,-0.087,0.598,0.343,0.719,290,-2.5135988669731586,-9.065296658860202,1.993300334322285,9.61618578231515
290,4.833333,-8.81,2.647,2.504,-4.153,-0.517,-0.589,72.9,-47.5,-39.9,-7.438,4.692,10.184,-11.046,75.79,43.523,-0.087,0.598,0.343,0.719,291,-2.482710456451453,-9.010147608078563,1.8831128139500124,9.533767618313338
291,4.85,-8.853,2.758,2.532,-3.107,0.345,-0.553,73.6,-47.1,-40.2,-8.059,4.525,10.102,-11.047,75.797,43.522,-0.087,0.598,0.343,0.719,292,-2.555916805959771,-9.054332803893193,1.9696557458997854,9.612138003586924
292,4.866667,-8.846,2.662,2.484,-1.718,0.592,0.094,73.9,-46.1,-40.0,-8.422,4.784,10.625,-11.043,75.816,43.526,-0.087,0.598,0.343,0.719,293,-2.510773481146386,-9.03866786864061,1.8726226760284332,9.565992682414095
293,4.883333,-8.835,2.791,2.481,-0.432,1.401,-0.302,74.0,-46.4,-39.6,-7.303,4.002,10.78,-11.028,75.865,43.529,-0.087,0.599,0.343,0.718,294,-2.596851021877273,-9.022646854730247,1.9622628531879598,9.591781221441616
294,4.9,-8.879,2.911,2.653,-0.348,2.262,0.289,71.6,-46.5,-40.1,-7.957,3.672,11.319,-10.997,75.91,43.541,-0.087,0.599,0.344,0.718,295,-2.5783432994906197,-9.111778270319077,2.162547937621926,9.713339847858714
295,4.916667,-9.146,2.855,2.688,-0.09,1.641,0.499,73.2,-46.5,-38.8,-8.975,4.237,10.558,-10.957,75.969,43.533,-0.086,0.599,0.343,0.718,296,-2.569292671628063,-9.380387244853207,2.1054109584861607,9.951165007173785
296,4.933333,-9.153,2.791,2.464,-0.215,1.933,-0.144,73.6,-46.9,-38.3,-9.089,2.451,10.105,-10.916,76.029,43.508,-0.086,0.6,0.343,0.718,297,-2.657581927348033,-9.32387051070431,1.9081622045967876,9.88121379183752
297,4.95,-9.211,2.78,2.533,-1.518,1.818,-0.648,73.3,-47.6,-39.8,-7.538,4.905,10.761,-10.873,76.082,43.461,-0.086,0.6,0.343,0.718,298,-2.6133620901772323,-9.400558835551061,1.9459810289330712,9.949221577590883
298,4.966667,-9.105,2.839,2.507,-1.54,1.497,-0.367,74.1,-47.0,-40.1,-9.089,5.683,10.739,-10.83,76.133,43.421,-0.085,0.601,0.343,0.717,299,-2.6421540772475267,-9.289119507930337,1.9943108081420828,9.861338398006632
299,4.983333,-9.066,2.886,2.604,-1.876,0.295,0.499,73.8,-46.7,-40.1,-7.269,4.305,11.387,-10.795,76.161,43.427,-0.085,0.601,0.343,0.717,300,-2.6007782624243663,-9.27860015533989,2.108482768966226,9.864186129630768
300,5.0,-9.085,3.022,2.619,-3.36,-0.874,0.467,73.4,-46.6,-40.1,-8.292,5.022,11.958,-10.772,76.169,43.453,-0.085,0.601,0.343,0.717,301,-2.6925544691247825,-9.294525737080217,2.2115179749551293,9.926170963669728
301,5.016667,-9.064,2.784,2.717,-4.227,-1.276,0.056,73.3,-45.7,-39.7,-6.631,4.85,9.501,-10.759,76.153,43.495,-0.085,0.601,0.343,0.717,302,-2.4500018084823787,-9.314663554562019,2.126822748549378,9.863510581937852
302,5.033333,-9.031,2.966,2.593,-4.131,-1.724,0.208,72.2,-46.0,-40.2,-9.356,2.709,13.823,-10.749,76.13,43.547,-0.085,0.6,0.343,0.717,303,-2.6550561399462778,-9.237041443822456,2.169679298615336,9.85290647474135
303,5.05,-9.056,2.857,2.576,-4.76,-0.648,0.061,73.4,-46.3,-39.7,-6.415,5.34,10.524,-10.762,76.114,43.6,-0.085,0.6,0.344,0.717,304,-2.590972762221358,-9.261823784983193,2.077219613172039,9.839174812960685
304,5.066667,-9.003,2.893,2.533,-4.782,-0.862,-0.053,73.9,-46.6,-39.8,-8.713,3.349,8.26,-10.767,76.095,43.643,-0.085,0.6,0.344,0.717,305,-2.632604488158706,-9.196800753405759,2.0803356726936846,9.789767464041216
305,5.083333,-8.918,2.918,2.497,-4.463,-0.688,-0.76,74.3,-47.1,-38.9,-7.188,4.305,11.445,-10.775,76.094,43.665,-0.085,0.6,0.344,0.717,306,-2.652632993352452,-9.10444663223533,2.086395629634217,9.709812408074628
306,5.1,-8.854,2.879,2.535,-4.223,-0.757,-0.366,74.3,-46.8,-39.9,-8.132,4.302,11.953,-10.761,76.089,43.659,-0.085,0.6,0.344,0.717,307,-2.5857490722172742,-9.055779105093139,2.1011778923465796,9.649258106196559
307,5.116667,-8.933,2.836,2.47,-3.966,-1.018,-0.508,73.8,-46.7,-39.4,-7.685,5.679,11.913,-10.75,76.078,43.668,-0.085,0.6,0.344,0.717,308,-2.6154137939100153,-9.113175885089566,2.012938393008385,9.692382833957806
308,5.133333,-8.929,2.838,2.528,-4.262,-0.424,-0.964,73.1,-45.8,-39.8,-6.726,6.668,12.322,-10.748,76.083,43.664,-0.085,0.6,0.344,0.717,309,-2.5783879982698665,-9.126582467687472,2.056569179696507,9.704229438755043
309,5.15,-9.056,2.952,2.473,-4.0,0.039,-1.405,72.7,-46.5,-39.7,-7.346,4.699,11.661,-10.742,76.09,43.66,-0.085,0.6,0.344,0.717,310,-2.7261278871711365,-9.225822093240103,2.072100974052818,9.84079107592474
310,5.166667,-8.957,2.853,2.365,-3.777,-0.427,-1.512,74.1,-45.9,-40.6,-7.71,6.106,8.835,-10.768,76.101,43.686,-0.085,0.6,0.345,0.717,311,-2.695886815766644,-9.106012578810033,1.942527269082488,9.693331883310302
311,5.183333,-8.971,2.889,2.448,-3.656,-0.114,-1.734,73.3,-45.5,-40.2,-8.063,4.784,9.508,-10.776,76.115,43.69,-0.085,0.6,0.345,0.717,312,-2.6702006447810787,-9.143271074088263,2.022001133123213,9.73744658521935
312,5.2,-9.069,2.861,2.485,-3.719,0.244,-2.082,71.7,-46.5,-38.7,-6.614,4.472,10.274,-10.809,76.123,43.732,-0.085,0.6,0.345,0.717,313,-2.645482304094078,-9.251270052816684,2.0056751453269515,9.828901617169642
313,5.216667,-9.042,2.857,2.564,-3.864,-0.844,-2.205,73.4,-46.5,-39.3,-8.992,2.87,10.524,-10.805,76.125,43.721,-0.085,0.6,0.345,0.717,314,-2.5860945894603686,-9.248967610928924,2.064708673481941,9.823151683650213
314,5.233333,-8.95,2.801,2.424,-3.907,0.244,-2.257,73.8,-46.9,-40.0,-7.397,3.938,12.402,-10.802,76.127,43.712,-0.085,0.6,0.345,0.717,315,-2.612998440881076,-9.122122239690778,1.9449940853616836,9.686272606116347
315,5.25,-9.023,2.866,2.452,-2.668,0.167,-1.694,73.5,-45.6,-39.2,-6.716,4.784,11.586,-10.809,76.135,43.713,-0.085,0.6,0.345,0.717,316,-2.658658796908645,-9.197590970210182,1.9941521372072901,9.779610881829605
316,5.266667,-9.143,2.858,2.577,-2.499,-0.129,-1.657,74.5,-46.3,-39.4,-8.951,3.973,9.365,-10.814,76.14,43.715,-0.085,0.6,0.345,0.717,317,-2.6003362460204613,-9.349991825738758,2.0541290773100442,9.919855946534708
317,5.283333,-9.093,2.844,2.548,-2.53,-0.086,-0.881,73.7,-45.8,-39.4,-7.327,4.935,10.5,-10.801,76.144,43.713,-0.085,0.6,0.345,0.717,318,-2.5961968345663404,-9.294051683900094,2.035596790423268,9.862215217688162
318,5.3,-9.03,2.881,2.66,-2.568,-0.008,-1.104,72.3,-46.9,-40.3,-9.089,4.453,10.359,-10.798,76.143,43.714,-0.085,0.6,0.345,0.717,319,-2.537046710038766,-9.265344017825635,2.152546218417661,9.844625995943167
319,5.316667,-9.043,2.808,2.631,-2.659,0.256,-1.234,72.3,-45.8,-39.0,-8.669,4.247,11.602,-10.809,76.144,43.719,-0.085,0.6,0.345,0.717,320,-2.504738860368912,-9.273105563574443,2.078141104006785,9.827658622479719
320,5.333333,-9.06,2.824,2.59,-2.65,0.096,-1.048,72.0,-47.9,-39.7,-7.274,6.021,9.281,-10.81,76.142,43.714,-0.085,0.6,0.345,0.717,321,-2.5472977668682897,-9.276242784490854,2.05651887666736,9.837005438648491
321,5.35,-9.074,2.912,2.597,-2.786,-0.668,-1.242,73.3,-47.0,-38.8,-8.537,3.422,9.368,-10.794,76.14,43.7,-0.085,0.6,0.345,0.717,322,-2.611710512119893,-9.286605622682897,2.1212150314470297,9.877329041800722
322,5.366667,-9.09,2.719,2.616,-3.39,-1.432,-1.169,74.4,-47.7,-39.6,-7.473,5.921,12.14,-10.751,76.129,43.658,-0.085,0.6,0.344,0.717,323,-2.466000714866203,-9.314070577880727,2.0078462950474956,9.841977291174777
323,5.383333,-8.985,2.951,2.59,-3.705,-1.237,-1.743,73.9,-46.9,-39.5,-9.556,4.317,10.757,-10.726,76.115,43.648,-0.085,0.6,0.344,0.717,324,-2.6306479508371954,-9.193243284635418,2.170413616862425,9.805443692153863
324,5.4,-8.973,2.839,2.617,-3.694,-0.684,-1.522,72.5,-45.9,-39.6,-8.117,5.247,9.552,-10.717,76.117,43.641,-0.085,0.6,0.344,0.717,325,-2.5285274787903,-9.194927556021087,2.1173556688772157,9.768487037407585
325,5.416667,-8.997,2.902,2.481,-4.01,0.339,-2.136,72.5,-45.3,-39.9,-7.654,5.129,11.263,-10.716,76.12,43.636,-0.085,0.6,0.344,0.717,326,-2.666942210221402,-9.174461083366097,2.0590427574823185,9.773585524258742
326,5.433333,-9.0,2.791,2.509,-3.295,0.288,-1.526,73.2,-46.8,-40.2,-8.541,4.923,9.632,-10.735,76.124,43.662,-0.085,0.6,0.344,0.717,327,-2.5662643353427246,-9.192314966085352,2.0000987289209524,9.7511415741953
327,5.45,-9.065,2.813,2.454,-2.822,-0.244,-1.047,74.1,-46.5,-39.8,-8.708,4.018,9.47,-10.747,76.134,43.666,-0.085,0.6,0.344,0.717,328,-2.6310313767826585,-9.237866963937693,1.961835327180585,9.803535586715642
328,5.466667,-8.997,2.782,2.541,-2.868,-0.671,-1.526,73.5,-47.3,-40.5,-7.228,5.563,11.959,-10.758,76.14,43.671,-0.085,0.6,0.344,0.717,329,-2.535598335012475,-9.201018613239741,2.0135072789284387,9.754087040825503
329,5.483333,-8.956,3.037,2.53,-3.225,-0.375,-1.639,74.0,-46.7,-39.9,-8.599,4.62,10.512,-10.756,76.146,43.681,-0.085,0.6,0.344,0.717,330,-2.718278964994739,-9.146766134129159,2.1867404409337317,9.789494624340932
330,5.5,-8.912,2.916,2.635,-3.283,-0.16,-1.894,72.4,-47.3,-40.1,-8.369,3.141,10.524,-10.756,76.147,43.691,-0.085,0.6,0.345,0.717,331,-2.5513968112810606,-9.141948804702528,2.1875034545305008,9.740124485857459
331,5.516667,-9.062,2.843,2.577,-3.769,0.041,-2.563,73.5,-46.4,-40.0,-8.541,4.033,11.275,-10.753,76.155,43.69,-0.085,0.601,0.345,0.717,332,-2.568947541052051,-9.27157304540626,2.0692664871926665,9.840905547763375
332,5.533333,-9.074,2.974,2.58,-3.408,0.428,-2.528,73.4,-47.7,-39.3,-7.899,3.127,11.481,-10.77,76.161,43.698,-0.085,0.601,0.345,0.717,333,-2.6645182856897693,-9.278674669567268,2.1552472437183603,9.891337220012266
333,5.55,-9.183,2.865,2.56,-4.056,-0.3,-1.976,73.0,-48.1,-38.8,-7.327,6.479,10.676,-10.76,76.162,43.676,-0.085,0.601,0.344,0.717,334,-2.624190187964241,-9.381230332986892,2.0482815472583056,9.954361556624313
334,5.566667,-9.085,2.851,2.48,-4.074,-0.598,-1.701,72.2,-47.2,-39.2,-7.846,4.974,11.003,-10.729,76.163,43.633,-0.085,0.601,0.344,0.717,335,-2.644267820922679,-9.262985518118338,2.005186520591738,9.839503341124491
335,5.583333,-8.883,2.878,2.481,-4.453,-0.367,-1.951,73.5,-46.1,-39.2,-8.926,4.072,12.193,-10.705,76.171,43.597,-0.084,0.601,0.344,0.717,336,-2.6167922114370477,-9.068181916523974,2.065528806623127,9.661569955240193
336,5.6,-8.999,2.86,2.494,-4.411,-0.463,-1.375,73.7,-46.5,-39.7,-6.149,6.561,12.165,-10.695,76.176,43.583,-0.084,0.601,0.344,0.717,337,-2.6225469611959507,-9.183223802175107,2.042617202386808,9.766352287317924
337,5.616667,-9.057,2.851,2.695,-4.082,-0.803,-1.278,71.7,-45.6,-39.9,-8.447,5.099,10.209,-10.703,76.175,43.592,-0.084,0.601,0.344,0.717,338,-2.5010973257969042,-9.298756175407187,2.1675148805067748,9.870181102695128
338,5.633333,-9.039,2.778,2.486,-4.063,-0.376,-0.793,71.6,-45.4,-40.0,-8.611,3.389,10.962,-10.712,76.181,43.594,-0.084,0.601,0.344,0.717,339,-2.5754966707666234,-9.224007804162726,1.9711666412597297,9.7775764379523
339,5.65,-9.003,2.825,2.508,-3.677,-0.559,-0.491,72.6,-46.2,-40.4,-7.176,5.822,9.991,-10.739,76.181,43.616,-0.085,0.601,0.344,0.717,340,-2.5863467881723303,-9.195170232668364,2.0209781501936934,9.763436792441482
340,5.666667,-9.068,2.78,2.504,-3.714,-1.003,-0.443,72.3,-47.0,-39.6,-7.613,6.151,11.03,-10.761,76.182,43.638,-0.085,0.601,0.344,0.717,341,-2.5697666466504203,-9.25930791617014,1.971942264700474,9.809538215430939
341,5.683333,-8.991,2.874,2.564,-3.809,-1.072,-1.187,71.6,-46.9,-40.7,-6.219,3.827,9.089,-10.755,76.175,43.634,-0.085,0.601,0.344,0.717,342,-2.583712124839228,-9.198530575656124,2.0936857225185825,9.781209178828554
342,5.7,-8.822,2.873,2.596,-3.683,-0.508,-0.877,72.3,-46.8,-40.6,-7.189,4.333,9.007,-10.764,76.177,43.652,-0.085,0.601,0.344,0.717,343,-2.5214858828808726,-9.047552019959234,2.1459124839014336,9.634367078329534
343,5.716667,-8.967,2.805,2.569,-3.515,-0.287,-1.66,74.2,-46.3,-39.7,-7.708,5.208,10.128,-10.776,76.173,43.669,-0.085,0.601,0.344,0.717,344,-2.522529174873216,-9.181646198867417,2.051607818452873,9.740373452799435
344,5.733333,-9.023,2.796,2.57,-3.451,-0.033,-2.308,74.0,-47.2,-38.9,-8.652,4.264,10.005,-10.79,76.172,43.675,-0.085,0.601,0.344,0.717,345,-2.528335232042129,-9.236326630874624,2.033429694435171,9.789639676719467
345,5.75,-9.122,2.82,2.608,-3.852,0.221,-2.342,73.3,-47.6,-39.4,-7.599,4.784,10.839,-10.777,76.172,43.656,-0.085,0.601,0.344,0.717,346,-2.5460436125481767,-9.34011796988047,2.060292753886828,9.897724384928084
346,5.766667,-9.169,2.908,2.504,-3.885,-0.586,-1.607,74.8,-48.1,-39.3,-8.679,4.305,9.84,-10.76,76.179,43.626,-0.085,0.601,0.344,0.717,347,-2.688612949386509,-9.34917011504146,2.0399557760909532,9.939670064946824
347,5.783333,-9.175,2.881,2.651,-4.103,-0.263,-0.745,73.7,-47.3,-39.6,-8.68,3.757,10.536,-10.735,76.179,43.6,-0.085,0.601,0.344,0.717,348,-2.5779663093882204,-9.398359076952072,2.1292072159214195,9.975399089760769
348,5.8,-9.033,2.842,2.608,-4.163,-0.605,-1.069,73.3,-47.0,-40.2,-8.132,4.881,10.332,-10.712,76.178,43.568,-0.084,0.601,0.344,0.717,349,-2.5454661100108087,-9.250646635114064,2.1023453843360977,9.822103491615225
349,5.816667,-9.017,2.896,2.501,-4.128,-0.28,-1.748,73.4,-46.3,-39.1,-7.394,5.153,10.046,-10.723,76.184,43.581,-0.085,0.601,0.344,0.717,350,-2.6478196511433296,-9.202023318469314,2.063958318708547,9.79531040855776
350,5.833333,-9.019,2.914,2.609,-4.154,0.329,-1.45,74.7,-47.6,-42.0,-7.899,3.704,10.757,-10.719,76.187,43.581,-0.085,0.601,0.344,0.717,351,-2.5921600920719996,-9.23496459086281,2.153316758533075,9.830597031716845
351,5.85,-8.962,2.872,2.652,-4.016,-0.683,-1.72,74.3,-47.3,-41.2,-7.518,5.123,10.318,-10.728,76.186,43.602,-0.085,0.601,0.344,0.717,352,-2.5194124431665585,-9.195961196048012,2.164668709525029,9.777470634064827
352,5.866667,-9.028,2.886,2.647,-4.086,-0.721,-2.245,74.1,-45.9,-40.8,-7.625,4.634,7.954,-10.746,76.183,43.627,-0.085,0.601,0.344,0.717,353,-2.5473535227546646,-9.25773128933111,2.1554095677270038,9.840751444884683
353,5.883333,-8.94,2.854,2.688,-4.626,-0.128,-2.086,72.6,-47.3,-41.0,-7.327,4.481,11.62,-10.79,76.173,43.668,-0.085,0.601,0.344,0.717,354,-2.4763707067965215,-9.189326562721098,2.172124638732444,9.761877893110526
354,5.9,-8.963,2.922,2.582,-4.238,0.333,-1.958,71.8,-47.9,-39.2,-7.707,3.951,11.835,-10.805,76.168,43.685,-0.085,0.601,0.344,0.716,355,-2.5990924749737494,-9.177224532265154,2.136222177332087,9.774465560837584
355,5.916667,-9.017,2.769,2.544,-4.316,0.06,-2.396,73.1,-47.4,-39.4,-8.132,4.302,10.524,-10.789,76.167,43.654,-0.085,0.601,0.344,0.717,356,-2.525850840665771,-9.223572381319604,1.9978428509935984,9.769625683719925
356,5.933333,-8.937,2.784,2.486,-4.334,0.365,-2.937,72.8,-47.1,-38.5,-9.363,5.262,10.046,-10.804,76.166,43.622,-0.085,0.601,0.344,0.717,357,-2.557354543483014,-9.129284378285856,1.979122401296246,9.685082395106404
357,5.95,-9.203,2.786,2.583,-3.824,0.414,-3.065,73.1,-47.2,-39.4,-7.872,4.433,11.311,-10.824,76.164,43.563,-0.085,0.601,0.344,0.717,358,-2.5637420035801806,-9.411286622301914,1.99594715660503,9.956349431393013
358,5.966667,-8.985,2.832,2.518,-3.76,0.737,-2.83,73.6,-47.7,-38.2,-9.366,4.26,11.682,-10.837,76.168,43.519,-0.085,0.601,0.343,0.717,359,-2.5899783554251483,-9.18177437326771,2.01935744157234,9.751449789646667
359,5.983333,-8.848,2.737,2.572,-3.754,0.878,-2.611,72.4,-46.3,-40.3,-8.354,4.084,9.544,-10.828,76.173,43.455,-0.085,0.601,0.343,0.717,360,-2.456820476406508,-9.070546294051951,2.0205642959752987,9.612151528143949
360,6.0,-8.976,2.817,2.528,-3.307,0.589,-2.514,73.3,-47.0,-39.4,-7.756,4.564,11.559,-10.865,76.179,43.465,-0.086,0.601,0.343,0.717,361,-2.572392062894649,-9.177424147808502,2.0130906800186623,9.741398718869892
361,6.016667,-8.833,2.858,2.543,-2.939,1.079,-2.146,72.7,-48.1,-39.6,-7.654,4.505,11.481,-10.884,76.197,43.453,-0.086,0.601,0.343,0.717,362,-2.5575748833202816,-9.044834596637784,2.0752541617048887,9.625845521303571
362,6.033333,-9.142,2.74,2.556,-3.051,1.468,-1.698,73.4,-46.9,-39.2,-7.748,3.827,9.942,-10.882,76.223,43.416,-0.086,0.601,0.342,0.717,363,-2.532950683825646,-9.349413547982182,1.9466707842145226,9.880126517408568
363,6.05,-9.173,2.785,2.573,-3.434,0.707,-1.598,73.4,-47.7,-39.0,-6.997,5.204,10.167,-10.88,76.232,43.394,-0.086,0.601,0.342,0.717,364,-2.562461278156614,-9.381884962276708,1.9835598686589044,9.925748485630692
364,6.066667,-9.167,2.772,2.64,-3.518,0.012,-0.69,74.4,-47.5,-39.7,-7.506,4.157,9.402,-10.869,76.233,43.365,-0.086,0.601,0.342,0.717,365,-2.510580791632391,-9.395840173037515,2.02549858835321,9.934156884205121
365,6.083333,-9.125,2.731,2.522,-3.721,-0.237,-0.45,74.3,-46.1,-39.5,-8.611,4.935,9.998,-10.87,76.24,43.35,-0.086,0.601,0.342,0.717,366,-2.5452072414785385,-9.322823215514973,1.9212905532949214,9.853145183138226
366,6.1,-9.039,2.931,2.588,-4.617,-0.97,-0.583,71.5,-47.3,-41.0,-8.335,4.516,9.705,-10.875,76.235,43.369,-0.086,0.601,0.342,0.717,367,-2.630287227170275,-9.251191031629839,2.118744816837679,9.848452974960077
367,6.116667,-8.956,2.905,2.546,-4.699,-0.415,-1.391,72.8,-46.7,-40.8,-8.294,5.722,10.773,-10.888,76.237,43.398,-0.086,0.601,0.342,0.717,368,-2.6162862587889157,-9.161838511483545,2.0849072645010573,9.75351613522016
368,6.133333,-9.013,2.839,2.579,-5.402,-0.743,-1.869,73.5,-47.7,-40.2,-7.765,4.416,11.003,-10.919,76.227,43.432,-0.086,0.601,0.343,0.717,369,-2.559720218694726,-9.23029046713976,2.0481458185964954,9.795168758117443
369,6.15,-9.028,2.907,2.61,-5.191,-0.769,-2.637,73.1,-47.0,-39.3,-8.701,2.489,9.373,-10.952,76.204,43.436,-0.086,0.601,0.343,0.717,370,-2.597351888298253,-9.250862818477252,2.1078029514327525,9.837048998556426
