,time_s,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,x_deg,y_deg,z_deg,qx,qy,qz,qr,ID,glb_ax,glb_ay,glb_az,glb_res
109,1.816667,-3.521,8.544,3.38,-2.411,0.48,-3.116,66.5,-2.9,-27.0,-2.726,10.93,11.292,31.439,69.452,76.516,0.235,0.52,0.573,0.588,110,1.8231674012951928,1.1754720963812109,9.597713424429994,9.839805739952391
110,1.833333,-3.398,8.596,3.393,-2.225,0.694,-3.178,66.9,-4.1,-27.3,-2.951,10.216,12.551,31.433,69.481,76.467,0.235,0.52,0.573,0.588,111,1.8621605196915345,1.3030241606686923,9.580425629146953,9.846322613036808
111,1.85,-3.45,8.658,3.5,-2.058,0.333,-2.297,67.1,-3.3,-28.3,-2.788,10.128,12.124,31.437,69.501,76.42,0.236,0.521,0.572,0.588,112,1.938946079066702,1.2762775780368925,9.681170778695734,9.955574518831146
112,1.866667,-3.27,8.592,3.484,-2.667,-0.398,-2.287,66.5,-3.9,-27.9,-2.896,10.951,11.61,31.439,69.49,76.418,0.236,0.521,0.572,0.588,113,1.9803636687309347,1.387040406417505,9.52931784812196,9.831257294975043
113,1.883333,-3.314,8.469,3.44,-2.63,-0.545,-2.067,66.5,-4.0,-28.4,-1.935,10.513,11.992,31.443,69.487,76.42,0.236,0.521,0.573,0.588,114,1.9310536555740336,1.2936704356520625,9.441271396544744,9.723176281442191
114,1.9,-3.327,8.655,3.499,-3.106,-0.197,-2.303,66.2,-3.7,-28.8,-0.964,10.517,14.808,31.446,69.484,76.42,0.236,0.521,0.573,0.588,115,1.9758074093066509,1.3739603768909368,9.614019604934382,9.910648566062667
115,1.916667,-3.34,8.578,3.39,-3.235,-0.277,-2.44,67.9,-3.4,-28.0,-1.471,11.959,11.868,31.431,69.502,76.44,0.235,0.521,0.573,0.588,116,1.8728644267155825,1.342208160065746,9.535231517598103,9.809678078306137
116,1.933333,-3.342,8.668,3.43,-3.255,-0.228,-2.286,66.4,-5.3,-27.9,-3.696,10.524,13.742,31.425,69.504,76.448,0.235,0.521,0.573,0.588,117,1.907386271903177,1.3802817744563907,9.61898060258252,9.902933302814876
117,1.95,-3.361,8.477,3.495,-3.78,-0.804,-1.648,66.4,-4.0,-27.9,-2.681,10.235,14.067,31.429,69.497,76.427,0.235,0.521,0.573,0.588,118,1.9690735504958834,1.2458487148140118,9.483748485305473,9.765801298408649
118,1.966667,-3.338,8.484,3.352,-2.967,-1.25,-1.215,66.9,-4.2,-27.9,-0.833,12.19,9.646,31.443,69.492,76.41,0.236,0.521,0.572,0.588,119,1.8378019615335783,1.3035512601095791,9.44879050791423,9.713722458460506
119,1.983333,-3.303,8.607,3.355,-3.234,-1.098,-1.132,67.0,-3.8,-28.0,-1.817,9.644,11.654,31.452,69.487,76.398,0.236,0.521,0.572,0.588,120,1.8448012407535734,1.4014214274424623,9.53304827244776,9.810518997484282
120,2.0,-3.321,8.649,3.339,-3.37,-0.976,-0.732,67.0,-3.0,-26.9,-2.096,12.165,11.299,31.465,69.487,76.392,0.236,0.521,0.572,0.588,121,1.8222630251794727,1.4164949619883815,9.573717276467136,9.848002995531633
121,2.016667,-3.446,8.54,3.373,-3.912,-0.376,-0.534,67.0,-3.3,-28.0,-3.777,8.927,13.718,31.475,69.481,76.371,0.236,0.521,0.572,0.588,122,1.819634820807797,1.2509543845197661,9.5555055986983,9.8073260881853
122,2.033333,-3.388,8.655,3.407,-4.057,-0.52,-0.932,66.6,-3.6,-28.8,-3.469,9.808,10.168,31.481,69.482,76.37,0.236,0.521,0.572,0.588,123,1.8646446905329355,1.3548118947879235,9.627190810813323,9.899253406191802
123,2.05,-3.332,8.601,3.501,-4.419,-1.995,-0.991,67.5,-3.5,-27.2,-2.601,10.854,12.242,31.473,69.473,76.397,0.236,0.52,0.572,0.588,124,1.9769851177714997,1.3448306930130252,9.571801619927156,9.865922460672392
124,2.066667,-3.352,8.583,3.298,-4.316,-2.466,0.199,67.4,-2.8,-26.9,-1.764,10.643,11.841,31.497,69.427,76.409,0.236,0.52,0.572,0.588,125,1.7824863510452205,1.3661729623370211,9.525592414402205,9.786756204177156
125,2.083333,-3.419,8.496,3.321,-4.0,-1.77,-0.244,65.7,-3.3,-27.5,-0.957,11.166,12.903,31.535,69.391,76.389,0.236,0.52,0.572,0.588,126,1.7880814081559486,1.2650180855981128,9.49226591077793,9.741694821744316
126,2.1,-3.358,8.47,3.375,-3.738,-0.839,-0.88,67.1,-3.3,-27.7,-0.9,10.824,11.602,31.548,69.392,76.383,0.236,0.52,0.572,0.588,127,1.8587931613420392,1.2893433788225779,9.449347630118941,9.716361922036457
127,2.116667,-3.352,8.558,3.397,-3.743,-0.492,-1.199,66.9,-3.7,-27.8,-2.484,9.374,11.38,31.554,69.392,76.377,0.236,0.52,0.572,0.588,128,1.8774003566479416,1.3396529095992074,9.523422440628186,9.79871813044951
128,2.133333,-3.306,8.505,3.297,-4.612,-0.238,-1.612,66.9,-3.6,-29.0,-3.349,8.629,12.086,31.564,69.389,76.371,0.237,0.52,0.572,0.588,129,1.7978766626722678,1.3712321276480037,9.435159349895708,9.702312610919112
129,2.15,-3.39,8.555,3.405,-4.093,-0.449,-1.687,66.3,-3.9,-28.7,-1.691,9.858,10.883,31.547,69.397,76.374,0.236,0.52,0.572,0.588,130,1.8727932281352486,1.3051263490058735,9.542716633002435,9.811939155946696
130,2.166667,-3.42,8.433,3.398,-4.475,-0.783,-1.062,66.6,-3.4,-27.6,-2.407,10.036,13.646,31.525,69.403,76.398,0.236,0.52,0.572,0.588,131,1.8642202980679348,1.2098021650444755,9.456180751324776,9.713819691552855
131,2.183333,-3.424,8.642,3.336,-4.314,-0.929,-0.452,66.0,-3.3,-27.3,-1.865,11.302,10.824,31.522,69.407,76.396,0.236,0.52,0.572,0.588,132,1.7947225733248424,1.3371772766412982,9.619135294590277,9.876073916288798
132,2.2,-3.351,8.477,3.437,-4.304,-0.114,-1.058,66.8,-2.3,-27.7,-2.339,11.906,12.065,31.523,69.405,76.386,0.236,0.52,0.572,0.588,133,1.9183789496412988,1.2811472286772336,9.464680817863105,9.741750304745038
133,2.216667,-3.349,8.529,3.394,-4.394,0.136,-1.563,65.2,-3.5,-26.8,-1.963,9.089,10.161,31.524,69.403,76.387,0.236,0.52,0.572,0.588,134,1.8760823809548832,1.3215536081683519,9.498036058081054,9.77132938755009
134,2.233333,-3.142,8.524,3.438,-4.328,0.794,-1.894,65.1,-2.9,-28.4,-0.885,10.373,10.931,31.525,69.392,76.377,0.236,0.52,0.572,0.588,135,1.9791974755037616,1.4744036595139676,9.394652479031429,9.7134228776472
135,2.25,-3.281,8.463,3.379,-4.642,0.55,-1.404,66.3,-4.1,-28.0,-2.167,10.383,11.762,31.49,69.412,76.415,0.236,0.52,0.573,0.588,136,1.8867568900313536,1.3355657343626801,9.40539119904725,9.685296639752444
136,2.266667,-3.28,8.455,3.382,-4.387,0.866,-1.582,66.4,-2.5,-26.7,-3.38,11.003,11.497,31.473,69.414,76.422,0.236,0.52,0.573,0.588,137,1.890221321480714,1.3282102817163386,9.39926964201808,9.679015910721501
137,2.283333,-3.474,8.515,3.358,-3.952,0.746,-1.312,67.0,-3.8,-28.4,-2.053,9.648,12.438,31.464,69.422,76.408,0.236,0.52,0.572,0.588,138,1.8039761863731043,1.2120014362425189,9.546035168463652,9.790304642859692
138,2.3,-3.458,8.473,3.47,-3.859,0.61,-1.291,67.0,-4.9,-27.6,-1.788,9.67,11.606,31.438,69.439,76.424,0.236,0.52,0.573,0.588,139,1.9176986740641309,1.1714036553116132,9.525788065657103,9.78725666364176
139,2.316667,-3.516,8.604,3.569,-4.358,-0.013,-0.976,66.9,-3.3,-28.2,-2.796,8.575,12.18,31.435,69.428,76.396,0.236,0.52,0.572,0.588,140,1.9851812049930309,1.1766758714703507,9.685211534955853,9.95634636802075
140,2.333333,-3.355,8.52,3.459,-3.741,-0.576,-0.663,67.1,-3.4,-27.9,-1.245,10.907,11.289,31.434,69.419,76.39,0.236,0.52,0.572,0.588,141,1.931427033087262,1.283359551307004,9.509662658471584,9.788314768130416
141,2.35,-3.272,8.539,3.415,-3.643,-0.303,-0.588,67.5,-4.0,-27.5,0.305,12.987,14.178,31.43,69.417,76.397,0.236,0.52,0.572,0.588,142,1.9144158715149326,1.3690691979018652,9.47329886587814,9.761287312644782
142,2.366667,-3.176,8.558,3.399,-3.355,-0.283,-0.716,66.9,-4.2,-26.8,-1.024,11.147,10.591,31.447,69.407,76.39,0.236,0.52,0.572,0.589,143,1.927393525385948,1.4627240984422383,9.435313106099697,9.740612968391673
143,2.383333,-3.326,8.548,3.471,-3.864,-0.296,-1.74,65.5,-3.9,-28.6,-1.809,10.42,14.194,31.472,69.383,76.368,0.236,0.52,0.572,0.589,144,1.9502509524930787,1.3255782424713134,9.519337400543513,9.80705975305545
144,2.4,-3.296,8.507,3.417,-4.792,0.207,-1.831,65.5,-3.9,-28.3,-2.946,9.165,11.443,31.482,69.367,76.357,0.236,0.52,0.572,0.589,145,1.9088942949437762,1.340662427444955,9.458715601304888,9.742102134549812
145,2.416667,-3.534,8.519,3.434,-4.95,1.183,-1.616,66.1,-3.8,-27.7,-1.937,10.501,11.867,31.44,69.373,76.38,0.236,0.52,0.572,0.589,146,1.853785370846139,1.1456132916575161,9.597183075507859,9.841487336779945
146,2.433333,-3.546,8.58,3.597,-4.577,-0.678,-1.064,67.9,-2.9,-28.2,-3.306,11.003,10.072,31.408,69.373,76.385,0.235,0.52,0.572,0.589,147,2.0017632050444525,1.127553989687343,9.687646312250996,9.956350988188394
147,2.45,-3.534,8.659,3.563,-4.259,-1.758,-0.311,65.4,-4.4,-28.5,-2.852,12.42,13.364,31.4,69.358,76.4,0.235,0.52,0.573,0.589,148,1.9716975136243131,1.1860506939804756,9.740025598840907,10.008117005710917
148,2.466667,-3.252,8.58,3.55,-4.414,-2.175,0.264,65.3,-3.6,-27.3,-2.747,9.171,12.875,31.41,69.315,76.431,0.235,0.519,0.573,0.589,149,2.05356175975427,1.3681636068947673,9.523939124314248,9.838414709697899
149,2.483333,-3.206,8.482,3.5,-3.869,-0.97,0.087,66.9,-2.5,-26.8,-2.765,11.376,11.446,31.442,69.278,76.45,0.236,0.519,0.573,0.589,150,2.0292352387481523,1.3640867469477738,9.407137274039545,9.719709872213265
150,2.5,-3.157,8.472,3.367,-3.806,0.176,-0.576,67.4,-2.2,-28.3,-0.298,10.854,10.574,31.463,69.258,76.453,0.236,0.519,0.573,0.589,151,1.919880445735119,1.4304961065396578,9.34590081069015,9.647700347751272
151,2.516667,-3.223,8.414,3.368,-4.067,0.576,-0.934,66.0,-4.5,-28.8,-1.085,11.702,10.367,31.458,69.261,76.478,0.236,0.519,0.573,0.589,152,1.9063728293030762,1.3429579802712868,9.332135634404413,9.619072148601445
152,2.533333,-3.23,8.46,3.419,-4.236,1.046,-0.847,66.9,-3.4,-27.6,-0.631,10.766,11.16,31.425,69.275,76.522,0.235,0.519,0.573,0.588,153,1.955089353212096,1.3437350377736403,9.38435201648021,9.679569256945271
153,2.55,-3.217,8.445,3.477,-3.832,-0.1,-1.015,67.3,-4.1,-27.1,-0.187,10.618,11.563,31.424,69.272,76.533,0.235,0.519,0.573,0.588,154,2.0164223837136905,1.3313880970479715,9.376464659214442,9.682801402486783
154,2.566667,-3.218,8.366,3.396,-4.856,-0.549,-1.5,67.3,-4.4,-26.8,-1.651,10.524,12.546,31.43,69.253,76.537,0.236,0.519,0.574,0.589,155,1.943338529640295,1.3052968606772575,9.29504876075008,9.585316687517423
155,2.583333,-3.266,8.365,3.481,-4.455,-1.221,-1.831,66.3,-4.8,-27.0,-0.712,9.445,12.782,31.446,69.215,76.492,0.236,0.519,0.573,0.589,156,2.00521828725198,1.2509527240920588,9.33657104629729,9.631061312233454
156,2.6,-3.36,8.382,3.521,-3.563,-0.259,-2.223,67.2,-4.2,-28.2,-1.298,9.296,11.417,31.464,69.194,76.458,0.236,0.519,0.573,0.589,157,2.010864229692159,1.180543427610545,9.407853488722605,9.692521085868217
157,2.616667,-3.363,8.5,3.514,-3.615,0.081,-2.999,67.0,-3.7,-28.4,-2.415,9.894,10.699,31.45,69.19,76.432,0.236,0.519,0.573,0.589,158,1.994257418212285,1.2450272245310114,9.506882220795728,9.79326120350111
158,2.633333,-3.269,8.551,3.466,-4.28,0.619,-4.062,67.2,-4.2,-27.9,-2.517,10.504,12.105,31.404,69.199,76.422,0.235,0.519,0.573,0.589,159,1.9706842055072853,1.35337013123622,9.49230799384648,9.7887240230788
159,2.65,-3.187,8.421,3.49,-5.471,0.982,-4.646,65.4,-3.9,-27.2,-1.499,12.076,12.14,31.35,69.194,76.406,0.235,0.519,0.573,0.59,160,2.018247136926031,1.3335374474614656,9.34872538747972,9.656620009092208
160,2.666667,-3.271,8.472,3.446,-5.183,0.383,-3.754,67.0,-3.3,-27.5,-1.24,11.003,12.33,31.295,69.183,76.388,0.235,0.519,0.573,0.59,161,1.9432890878994866,1.2973910766036236,9.428125206805438,9.713348598706833
161,2.683333,-3.326,8.536,3.468,-5.369,0.907,-3.773,66.4,-3.7,-27.2,-3.139,9.299,14.024,31.242,69.169,76.383,0.234,0.519,0.573,0.59,162,1.9413950392991794,1.2755693876090521,9.516118118160325,9.795539597184016
162,2.7,-3.405,8.522,3.623,-5.512,0.63,-3.397,67.2,-3.2,-27.9,-1.523,10.212,11.93,31.188,69.156,76.374,0.234,0.519,0.573,0.59,163,2.06122924144032,1.160512876310038,9.57857932462586,9.866338631934342
163,2.716667,-3.434,8.644,3.627,-5.401,-0.061,-2.85,66.9,-3.5,-27.2,-2.631,8.849,11.96,31.129,69.14,76.37,0.233,0.518,0.573,0.59,164,2.047391476715486,1.1943850003148813,9.69782726243851,9.983297100657678
164,2.733333,-3.456,8.609,3.508,-5.161,0.097,-2.992,67.6,-3.6,-28.4,-1.522,9.539,12.155,31.087,69.124,76.364,0.233,0.518,0.573,0.591,165,1.9258362384341856,1.178312742705424,9.657515977885396,9.917907087687404
165,2.75,-3.385,8.595,3.422,-4.508,0.71,-2.662,67.1,-3.3,-28.0,-2.124,11.155,12.706,31.038,69.141,76.38,0.233,0.519,0.573,0.591,166,1.8652960388744746,1.2391870574403574,9.593092312910969,9.851006750581385
166,2.766667,-3.362,8.505,3.488,-4.661,0.159,-1.949,66.4,-3.8,-27.5,-3.457,9.676,11.655,31.014,69.145,76.381,0.233,0.519,0.573,0.591,167,1.9374929763667046,1.1889016518425084,9.520338587927212,9.787962658285943
167,2.783333,-3.357,8.538,3.535,-4.442,-0.095,-1.77,68.2,-4.6,-27.8,-1.913,10.227,12.335,31.0,69.147,76.397,0.232,0.519,0.573,0.591,168,1.983792693127758,1.196969753194991,9.554838981407759,9.831740334243985
168,2.8,-3.395,8.395,3.518,-4.306,0.162,-1.425,67.4,-4.1,-27.0,-3.349,8.611,13.207,31.007,69.138,76.385,0.233,0.519,0.573,0.591,169,1.9608508423505397,1.0932074055659682,9.451895870272212,9.71485326703394
169,2.816667,-3.286,8.37,3.407,-2.966,0.304,-1.345,67.4,-3.3,-27.8,-0.608,10.22,13.44,31.03,69.121,76.36,0.233,0.518,0.573,0.591,170,1.8877165855223748,1.1971739157163435,9.352306972521387,9.615734241335916
170,2.833333,-3.351,8.512,3.395,-2.597,1.472,-1.628,68.3,-4.3,-27.4,-2.667,10.183,10.391,31.029,69.153,76.359,0.233,0.519,0.573,0.591,171,1.8496266303306257,1.2272698003954658,9.501687227298586,9.757528887992084
171,2.85,-3.237,8.383,3.475,-2.514,1.159,-0.818,67.0,-5.3,-26.0,-3.581,8.255,12.438,31.04,69.174,76.341,0.233,0.519,0.573,0.591,172,1.9635761565318672,1.232379074351837,9.351689339076616,9.634753914864666
172,2.866667,-3.384,8.427,3.437,-2.891,-0.945,-0.97,66.3,-4.4,-27.3,-2.916,10.695,11.173,31.073,69.15,76.29,0.233,0.519,0.572,0.591,173,1.875917578822916,1.1554918787932764,9.456454185132285,9.7097247128845
173,2.883333,-3.379,8.471,3.41,-4.088,-2.689,-0.439,65.6,-2.9,-27.5,-1.238,11.18,12.053,31.102,69.124,76.279,0.233,0.519,0.572,0.591,174,1.8505357881546378,1.1944581745836522,9.484322272357113,9.736713100425625
174,2.9,-3.343,8.45,3.462,-3.568,-3.058,0.302,66.2,-4.0,-27.0,-2.155,9.168,9.164,31.132,69.092,76.295,0.234,0.518,0.572,0.591,175,1.9166117531708249,1.2020649894498132,9.45754895037538,9.72438136849846
175,2.916667,-3.419,8.533,3.49,-2.64,-0.411,-0.977,66.5,-3.9,-27.7,-3.026,11.959,9.89,31.146,69.082,76.294,0.234,0.518,0.572,0.591,176,1.9174364557755292,1.182671439317496,9.57112719091569,9.832687831920628
176,2.933333,-3.357,8.557,3.59,-2.321,1.589,-1.648,67.1,-3.9,-28.3,-3.399,9.239,11.331,31.144,69.096,76.29,0.234,0.518,0.572,0.591,177,2.029503411136608,1.222754383562498,9.579445997638043,9.868120287065818
177,2.95,-3.397,8.512,3.6,-3.132,0.977,-1.884,67.9,-3.2,-28.3,-2.658,9.16,11.587,31.115,69.128,76.299,0.233,0.519,0.572,0.591,178,2.027618243598231,1.1595103116503154,9.565461467979695,9.846509686178146
178,2.966667,-3.436,8.487,3.51,-3.314,-0.493,-1.577,67.0,-4.5,-28.5,-3.328,11.772,12.375,31.091,69.14,76.317,0.233,0.519,0.572,0.591,179,1.932079276997161,1.13077463395898,9.546925337227325,9.805884202865135
179,2.983333,-3.389,8.531,3.445,-3.582,-2.001,-0.665,66.7,-3.7,-27.0,0.0,11.493,13.388,31.094,69.126,76.326,0.233,0.518,0.572,0.591,180,1.884474270362226,1.2071864337748275,9.545824460907124,9.804657413698859
180,3.0,-3.393,8.431,3.479,-3.143,-1.392,-1.339,66.0,-3.6,-27.5,-4.247,9.584,10.549,31.097,69.119,76.321,0.233,0.518,0.572,0.591,181,1.9194123655401008,1.1413505230693015,9.471579918603927,9.731271807939597
181,3.016667,-3.445,8.526,3.511,-3.202,0.108,-1.353,65.8,-3.5,-28.1,-0.911,10.957,13.211,31.105,69.113,76.311,0.233,0.518,0.572,0.591,182,1.9291427985616205,1.146600966052861,9.583920715834646,9.843161179214734
182,3.033333,-3.297,8.498,3.426,-3.446,0.876,-1.73,65.6,-3.3,-28.1,-2.833,10.158,10.562,31.095,69.123,76.322,0.233,0.518,0.572,0.591,183,1.8954083541545357,1.2672807315190826,9.46705422602626,9.737745580985365
183,3.05,-3.313,8.507,3.445,-3.539,0.077,-2.34,66.1,-1.8,-26.6,-2.87,11.481,11.159,31.082,69.14,76.341,0.233,0.519,0.573,0.591,184,1.909816104091586,1.252315186097929,9.48669342411891,9.75771709981387
184,3.066667,-3.315,8.448,3.549,-4.088,-0.461,-2.787,67.1,-2.3,-27.5,-2.882,12.026,11.069,31.07,69.139,76.34,0.233,0.519,0.573,0.591,185,2.009807727064971,1.192139600505867,9.460063745722628,9.74439993021633
185,3.083333,-3.493,8.438,3.354,-3.455,-0.755,-2.593,67.9,-3.1,-27.3,-1.995,11.951,12.275,31.053,69.149,76.338,0.233,0.519,0.573,0.591,186,1.768930725662392,1.0872173207414244,9.50468576993934,9.728833897235578
186,3.1,-3.423,8.486,3.459,-3.7,-0.139,-2.446,67.4,-3.9,-27.2,-1.818,11.385,12.246,31.048,69.151,76.321,0.233,0.519,0.572,0.591,187,1.8853700939644207,1.1458557807447276,9.530278072465592,9.782321094709578
187,3.116667,-3.4,8.595,3.528,-3.843,0.037,-2.367,66.4,-3.6,-28.5,-3.496,9.052,10.855,31.054,69.137,76.304,0.233,0.519,0.572,0.591,188,1.9515666410049182,1.2101287253667738,9.623293880670952,9.89347305045099
188,3.133333,-3.276,8.479,3.555,-4.066,0.279,-2.802,66.2,-4.3,-27.5,-1.685,10.171,10.442,31.01,69.141,76.319,0.233,0.519,0.572,0.591,189,2.0195211348723068,1.2313424694003705,9.469370206558358,9.760309523780483
189,3.15,-3.365,8.44,3.445,-4.295,0.526,-2.455,66.5,-3.8,-27.6,-0.957,10.943,11.101,30.976,69.143,76.316,0.232,0.519,0.572,0.591,190,1.8869141143749981,1.159087809919736,9.461549586292294,9.717244979931296
190,3.166667,-3.385,8.453,3.531,-4.085,-0.472,-1.991,67.2,-3.3,-28.0,-1.743,10.832,10.986,30.968,69.128,76.317,0.232,0.519,0.572,0.591,191,1.9620273719925108,1.1284470703942473,9.500339509768628,9.7662375047917
191,3.183333,-3.494,8.493,3.398,-4.108,-1.154,-1.614,66.5,-4.4,-28.3,-0.674,9.85,11.367,30.953,69.129,76.32,0.232,0.519,0.572,0.591,192,1.80001877010498,1.091579639232068,9.56315195521245,9.792113612494495
192,3.2,-3.501,8.61,3.451,-3.748,-0.318,-1.587,67.0,-3.6,-27.0,-1.181,10.891,12.621,30.943,69.142,76.328,0.232,0.519,0.573,0.591,193,1.8435752598902788,1.1364347874026492,9.675135566755724,9.914560101184522
193,3.216667,-3.424,8.552,3.51,-3.365,0.303,-1.536,66.4,-4.1,-27.5,-0.791,10.722,11.283,30.956,69.136,76.311,0.232,0.519,0.572,0.591,194,1.9241447273735273,1.155474195950392,9.599121129072882,9.858021099591946
194,3.233333,-3.32,8.48,3.432,-3.596,0.972,-1.904,66.7,-3.8,-27.7,-2.661,10.841,12.013,30.945,69.143,76.314,0.232,0.519,0.572,0.591,195,1.8844521610680074,1.2155679058226276,9.470092856935464,9.731979449217924
195,3.25,-3.414,8.399,3.471,-3.385,-0.427,-1.677,66.8,-3.8,-27.7,-3.122,10.524,12.413,30.939,69.147,76.304,0.232,0.519,0.572,0.591,196,1.8944986720153758,1.0864139719775472,9.459229221412489,9.708060465407081
196,3.266667,-3.372,8.425,3.398,-3.848,-1.88,-1.277,66.4,-4.1,-27.8,-4.059,9.322,12.201,30.939,69.138,76.305,0.232,0.519,0.572,0.591,197,1.8370739705872055,1.1509936398772174,9.444457944612447,9.690067750021154
197,3.283333,-3.463,8.361,3.521,-4.086,-1.396,-1.578,67.1,-4.7,-28.2,-3.349,9.601,10.524,30.944,69.114,76.309,0.232,0.518,0.572,0.591,198,1.9303375443361575,1.0139149053272116,9.462658428247401,9.710619496201053
198,3.3,-3.456,8.447,3.573,-4.11,-0.549,-1.656,65.3,-5.0,-28.2,-1.082,10.795,12.085,30.939,69.107,76.31,0.232,0.518,0.572,0.591,199,1.978211550760816,1.0537351357284273,9.541404263742725,9.801126159783884
199,3.316667,-3.445,8.384,3.517,-3.478,-0.172,-1.753,66.0,-4.9,-27.6,-1.14,9.567,13.873,30.933,69.104,76.316,0.232,0.518,0.573,0.591,200,1.9315731221223473,1.039434305722771,9.47192544301216,9.722590704128194
200,3.333333,-3.402,8.575,3.489,-3.45,0.329,-1.652,66.0,-4.9,-27.2,-1.43,10.882,12.201,30.938,69.098,76.306,0.232,0.518,0.572,0.591,201,1.9088839085202753,1.1869178114525551,9.603371196233592,9.86292806422109
201,3.35,-3.48,8.547,3.532,-3.396,0.227,-1.788,65.3,-3.9,-27.4,-2.092,11.181,11.659,30.942,69.092,76.287,0.232,0.518,0.572,0.591,202,1.9247223032557008,1.1007035572334083,9.629149948694527,9.881125087762022
202,3.366667,-3.544,8.61,3.572,-3.854,-0.519,-1.008,65.5,-3.0,-28.5,-0.986,10.016,10.943,30.943,69.085,76.272,0.232,0.518,0.572,0.592,203,1.9384610003086729,1.0758014152432462,9.722974867047787,9.972523251414358
203,3.383333,-3.463,8.583,3.557,-4.123,-0.927,-0.004,67.0,-3.8,-27.2,-1.705,10.598,11.076,30.921,69.095,76.305,0.232,0.518,0.572,0.591,204,1.9534372487973952,1.1238997636301904,9.655746435999802,9.915266360516998
204,3.4,-3.369,8.513,3.579,-3.814,-0.785,-0.375,66.0,-3.2,-27.8,-1.084,11.357,12.08,30.929,69.077,76.303,0.232,0.518,0.572,0.592,205,2.0066971370436457,1.1562988270160908,9.553361221204925,9.83008499454608
205,3.416667,-3.261,8.419,3.56,-3.122,-0.413,-0.466,67.1,-3.8,-28.2,-3.243,11.591,9.991,30.918,69.081,76.325,0.232,0.518,0.573,0.591,206,2.028144161235061,1.1924176972799594,9.415521934362518,9.705013240588597
206,3.433333,-3.333,8.361,3.484,-2.582,-0.567,0.19,67.8,-3.8,-28.1,-0.365,10.911,10.342,30.935,69.085,76.346,0.232,0.518,0.573,0.591,207,1.9401694038356956,1.1218380101085663,9.38779463790594,9.651604322598395
207,3.45,-3.379,8.486,3.472,-2.397,-0.728,-0.144,67.2,-3.9,-29.0,-3.827,8.534,11.003,30.959,69.097,76.364,0.232,0.518,0.573,0.591,208,1.9131603110107842,1.1595442428604197,9.512092081830495,9.771623253073157
208,3.466667,-3.346,8.472,3.39,-2.466,-0.218,-0.848,67.0,-4.0,-28.7,-3.038,10.586,13.935,30.969,69.115,76.383,0.232,0.518,0.573,0.591,209,1.8487830719721892,1.1982549492417194,9.466191749030166,9.719187208815354
209,3.483333,-3.347,8.343,3.353,-2.797,-0.234,-1.922,66.9,-2.5,-28.6,-3.589,11.243,11.05,30.96,69.129,76.403,0.232,0.518,0.573,0.591,210,1.8206767776522916,1.13273079682915,9.351616117721711,9.594303883033934
210,3.5,-3.237,8.377,3.465,-3.034,0.397,-1.922,66.0,-4.4,-28.1,-2.293,8.743,11.069,30.945,69.146,76.442,0.232,0.519,0.573,0.59,211,1.963705671812983,1.2091415384080582,9.345606442312116,9.625929721330818
211,3.516667,-3.313,8.458,3.377,-2.544,0.638,-2.516,66.5,-4.7,-27.8,-0.994,11.003,12.015,30.937,69.176,76.433,0.232,0.519,0.573,0.59,212,1.8510610162128176,1.2137084957082351,9.4349534604948,9.691122845160924
212,3.533333,-3.349,8.455,3.365,-3.217,1.071,-2.147,66.1,-3.1,-27.4,-1.921,9.567,9.602,30.933,69.209,76.42,0.232,0.519,0.573,0.59,213,1.8260158266728033,1.1872922472582355,9.448918156082257,9.696703099507584
213,3.55,-3.248,8.477,3.48,-3.876,0.618,-2.552,66.8,-4.6,-27.1,-1.489,10.981,12.438,30.917,69.212,76.434,0.232,0.519,0.573,0.59,214,1.9662786671261085,1.2503826026618192,9.43873532578202,9.722110521898008
214,3.566667,-3.332,8.506,3.696,-5.119,-0.244,-2.862,67.3,-3.8,-28.0,-1.939,9.266,11.582,30.896,69.188,76.412,0.232,0.519,0.573,0.591,215,2.141096795161653,1.146150461347316,9.550744454423532,9.854677873984517
215,3.583333,-3.322,8.376,3.51,-5.951,-1.632,-2.462,66.6,-5.1,-26.7,-1.395,9.169,12.916,30.869,69.142,76.407,0.232,0.519,0.573,0.591,216,1.9712894997364065,1.1205470535945148,9.400614448476741,9.670220266364154
216,3.6,-3.371,8.377,3.428,-5.979,-0.427,-2.87,67.3,-4.4,-28.2,-1.49,11.535,11.275,30.852,69.095,76.372,0.231,0.518,0.573,0.591,217,1.8732235757510431,1.0991320269220797,9.411264326467759,9.658620708983245
217,3.616667,-3.463,8.48,3.493,-5.761,0.215,-3.409,67.1,-3.4,-28.5,-1.228,10.662,10.938,30.798,69.078,76.356,0.231,0.518,0.573,0.591,218,1.8973077487464631,1.0588713783398525,9.559436840665839,9.803255479686326
218,3.633333,-3.503,8.448,3.378,-5.054,1.482,-4.083,66.5,-5.0,-28.2,-3.743,8.383,13.394,30.726,69.102,76.359,0.231,0.518,0.573,0.592,219,1.7727787809515951,1.0254982207339887,9.531852170123036,9.749389570634667
