,time_s,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,x_deg,y_deg,z_deg,qx,qy,qz,qr,ID,glb_ax,glb_ay,glb_az,glb_res
111,1.85,0.081,8.748,4.265,-6.692,-1.997,-8.107,-4.0,78.6,26.5,-1.389,17.996,14.101,8.965,85.498,141.917,0.054,0.511,0.849,0.123,112,9.518226668774014,-0.35049633767244065,2.001200489485577,9.732640443374036
112,1.866667,-0.226,8.813,4.136,-9.115,0.505,-9.31,-4.6,79.6,27.7,0.0,19.107,13.057,8.876,85.32,141.84,0.053,0.511,0.849,0.124,113,9.462794251377312,-0.6591775301582007,2.2017154538756967,9.737892020350197
113,1.883333,-0.491,8.957,4.153,-10.961,3.757,-8.058,-4.2,79.1,28.5,0.087,19.613,13.177,8.693,85.143,141.807,0.052,0.51,0.849,0.125,114,9.560957313629652,-0.9545757240824109,2.3223306039287803,9.885157510125977
114,1.9,-0.662,8.89,4.225,-10.061,6.134,-4.682,-3.0,79.1,28.7,0.005,19.14,13.868,8.451,84.976,141.834,0.051,0.509,0.85,0.126,115,9.534056285936272,-1.1750906285619063,2.2454179457876062,9.865139076566532
115,1.916667,-0.788,9.098,4.483,-9.983,7.383,-1.193,-4.2,77.6,27.3,-0.803,19.289,12.762,8.24,84.828,141.877,0.049,0.508,0.85,0.126,116,9.84115996416891,-1.3730644846503886,2.1813072870713937,10.173093777214481
116,1.933333,-1.019,9.09,4.76,-10.777,7.003,3.164,-4.4,78.9,28.0,-0.639,19.133,12.594,8.038,84.673,141.988,0.048,0.507,0.851,0.126,117,9.979897890725251,-1.6844536734050792,1.9718810595088547,10.311355924416533
117,1.95,-0.941,8.917,5.033,-10.383,5.939,8.742,-4.8,79.8,29.5,0.241,18.885,12.444,7.904,84.517,142.203,0.047,0.506,0.852,0.125,118,10.014791159368805,-1.6921116364085416,1.6031766104079828,10.282483114501089
118,1.966667,-0.927,8.57,5.17,-10.213,3.725,12.22,-4.8,78.3,28.7,0.312,19.291,13.239,7.863,84.351,142.472,0.047,0.505,0.853,0.124,119,9.822183477664822,-1.740309009376175,1.236594227292153,10.051523715337888
119,1.983333,-0.863,8.274,5.116,-8.664,0.981,15.521,-4.1,79.1,29.3,0.587,18.73,13.468,7.93,84.183,142.762,0.047,0.504,0.854,0.123,120,9.55956713427037,-1.7035620120055177,1.0439605723538976,9.766130298127297
120,2.0,-0.753,8.19,5.159,-6.717,-1.847,17.071,-4.9,79.3,29.4,0.0,19.111,12.454,8.112,84.034,143.018,0.048,0.502,0.855,0.121,121,9.527931887433422,-1.630928448107745,0.9038674380584125,9.708676016841844
121,2.016667,-0.599,8.198,5.088,-5.411,-2.929,16.524,-4.7,78.8,28.8,1.644,19.793,13.812,8.335,83.917,143.252,0.05,0.501,0.856,0.12,122,9.508770084018478,-1.4886701415243282,0.9060362570058479,9.667147924801812
122,2.033333,-0.638,8.244,5.032,-5.482,-4.127,15.612,-3.7,79.4,28.4,0.172,18.693,15.406,8.553,83.813,143.473,0.051,0.5,0.856,0.119,123,9.509549375098736,-1.5363479406331362,0.9485302777832519,9.679442339308604
123,2.05,-0.46,8.136,5.057,-4.96,-4.728,14.182,-5.3,78.3,28.2,-0.449,17.446,13.423,8.824,83.681,143.641,0.053,0.499,0.857,0.118,124,9.454701069958968,-1.3884283672304616,0.812551134874892,9.590586269879438
124,2.066667,-0.328,8.061,5.143,-2.288,-5.705,11.502,-6.4,78.5,30.6,0.336,19.428,11.624,9.069,83.577,143.801,0.054,0.498,0.857,0.117,125,9.457037060188823,-1.2937280099158492,0.6545776337259929,9.567536464524187
125,2.083333,-0.037,8.076,5.099,0.982,-5.317,8.474,-5.6,79.5,29.0,0.835,17.465,13.812,9.297,83.522,143.899,0.055,0.498,0.858,0.116,126,9.476302577465269,-1.0089250125401696,0.6361648995314932,9.551070411215697
126,2.1,-0.175,8.32,5.218,2.271,-5.9,4.618,-5.8,80.3,29.6,0.021,19.634,11.98,9.494,83.524,143.916,0.057,0.498,0.858,0.116,127,9.727824393953183,-1.1645015187528522,0.7027928380623439,9.822451272467584
127,2.116667,-0.02,8.306,4.962,2.892,-4.657,2.99,-5.3,79.1,28.9,0.0,19.51,15.509,9.66,83.544,143.897,0.058,0.498,0.858,0.116,128,9.588094658320372,-0.9553369088358262,0.8759293428720898,9.675302579247843
128,2.133333,-0.163,8.612,5.092,2.035,-5.687,2.353,-5.0,78.8,28.5,1.066,19.244,12.959,9.813,83.574,143.851,0.058,0.498,0.857,0.116,129,9.895705718318126,-1.1100698377112,0.9820032035842627,10.00607700350142
129,2.15,-0.07,8.682,5.056,0.075,-7.808,2.366,-5.1,78.8,28.2,1.278,19.566,14.296,9.996,83.54,143.791,0.06,0.498,0.857,0.117,130,9.941258840953978,-1.0117252595609467,1.0454399343437875,10.047146858685805
130,2.166667,-0.077,8.588,5.071,-1.487,-9.985,3.295,-4.8,79.1,28.3,-0.567,19.524,13.914,10.241,83.454,143.734,0.061,0.498,0.857,0.117,131,9.870759719927156,-1.0315028875796823,0.9893524874272055,9.97370111844144
131,2.183333,0.287,8.543,4.983,-2.261,-11.041,3.661,-6.9,78.4,29.4,-0.86,18.657,13.491,10.529,83.34,143.696,0.063,0.497,0.857,0.118,132,9.823421181134634,-0.671190495858712,0.9723202231283509,9.894215835527342
132,2.2,0.257,8.541,4.969,-2.582,-10.514,3.499,-5.0,79.9,29.5,1.37,18.591,15.786,10.803,83.237,143.701,0.064,0.497,0.857,0.118,133,9.809738665231256,-0.7106249236411024,0.9847489719552673,9.884618910205894
133,2.216667,-0.08,8.752,4.849,-3.489,-9.641,2.953,-5.4,79.9,29.0,-1.094,20.002,13.759,11.067,83.11,143.663,0.066,0.496,0.858,0.119,134,9.871719989405896,-1.0244987795724376,1.2713188826642319,10.005833548485603
134,2.233333,-0.194,8.827,4.842,-4.546,-8.326,5.254,-5.6,79.2,28.6,-0.389,17.911,12.81,11.293,82.998,143.658,0.067,0.496,0.858,0.119,135,9.913631225580641,-1.1467191164836934,1.3429371508314591,10.069683659380765
135,2.25,-0.238,8.877,4.868,-4.78,-7.88,8.734,-6.7,78.2,29.4,0.276,18.73,14.278,11.518,82.904,143.699,0.069,0.495,0.858,0.119,136,9.963303628924276,-1.2072311539868854,1.3529119478768308,10.126953984293602
136,2.266667,-0.16,8.855,4.793,-5.587,-9.915,11.164,-5.0,78.8,28.7,1.314,19.248,13.759,11.793,82.812,143.781,0.07,0.494,0.858,0.119,137,9.9128710329458,-1.1267830510779993,1.3692413373790007,10.070227107667435
137,2.283333,-0.136,8.765,4.835,-5.99,-10.787,13.73,-5.7,79.1,29.9,0.876,19.013,13.435,12.152,82.67,143.871,0.073,0.493,0.859,0.119,138,9.86595637211191,-1.135160982933912,1.2630361857084464,10.011041204590061
138,2.3,0.089,8.521,4.854,-4.617,-10.41,14.776,-6.1,79.6,29.8,0.876,18.657,14.115,12.539,82.557,143.99,0.075,0.493,0.859,0.118,139,9.70615120802328,-0.9432248986388285,1.0380912857624678,9.806970888097913
139,2.316667,0.359,8.38,4.941,-1.19,-8.841,15.354,-7.4,77.6,29.7,1.906,19.484,13.394,12.954,82.478,144.107,0.077,0.492,0.859,0.117,140,9.674688493213507,-0.7187661841897058,0.8065604327931819,9.734822134995586
140,2.333333,0.48,8.27,4.849,2.147,-4.348,15.442,-6.2,79.2,29.9,1.233,19.135,12.916,13.294,82.526,144.249,0.079,0.492,0.859,0.116,141,9.551216865022573,-0.5739569294879909,0.7621881922472281,9.598755179709503
141,2.35,0.53,8.308,4.829,2.608,-3.913,14.511,-7.0,78.9,29.4,0.0,18.001,13.589,13.616,82.606,144.368,0.081,0.492,0.859,0.114,142,9.580275347305893,-0.5065699050449092,0.7646673793916784,9.624084631797457
142,2.366667,0.432,8.39,4.839,1.539,-5.288,12.869,-5.8,79.9,28.8,1.094,19.249,12.665,13.906,82.67,144.468,0.083,0.492,0.859,0.113,143,9.64341010821437,-0.59040689842974,0.8066636096140105,9.695083547860742
143,2.383333,0.35,8.362,4.805,1.552,-6.892,11.784,-7.2,79.5,28.6,1.782,19.58,12.785,14.216,82.698,144.524,0.085,0.492,0.859,0.112,144,9.592926307745085,-0.6544375748449393,0.8252546969289635,9.650573506274121
144,2.4,0.196,8.466,4.834,0.83,-7.906,12.229,-7.3,79.2,29.0,0.909,18.657,13.298,14.503,82.722,144.592,0.086,0.492,0.859,0.111,145,9.677484068704963,-0.8009576808815657,0.8853795194143679,9.750852680663368
145,2.416667,0.267,8.583,4.935,-0.065,-7.755,12.836,-8.0,78.2,28.6,0.828,19.575,14.48,14.812,82.735,144.663,0.088,0.491,0.859,0.111,146,9.839889344842323,-0.7523313512623864,0.8390340989293761,9.904211376985044
146,2.433333,0.325,8.563,4.828,-0.037,-6.332,12.167,-7.5,80.1,30.3,0.0,19.613,12.916,15.084,82.747,144.749,0.09,0.491,0.859,0.11,147,9.773547136346092,-0.6653308888732399,0.8805050720650408,9.835658493461434
147,2.45,0.434,8.37,4.785,1.392,-3.095,10.119,-7.5,79.3,28.8,0.77,18.657,14.164,15.311,82.784,144.824,0.091,0.491,0.859,0.109,148,9.604879210652532,-0.5517733788104642,0.7637555153390898,9.65098342139287
148,2.466667,0.566,8.28,4.837,2.749,-0.73,8.536,-7.9,78.2,28.6,1.063,18.284,12.278,15.472,82.853,144.889,0.092,0.491,0.859,0.108,149,9.575783330699307,-0.43438385517009226,0.6253073403285675,9.60600463252022
149,2.483333,0.6,8.442,4.867,2.03,-0.114,7.109,-7.5,79.3,29.7,1.838,20.042,12.991,15.584,82.929,144.947,0.092,0.492,0.859,0.107,150,9.731989075781192,-0.3908356218408261,0.6713338555263209,9.762942845269555
150,2.5,0.495,8.446,5.021,0.749,-0.632,6.601,-7.2,78.1,29.3,0.0,17.277,12.494,15.675,82.972,145.0,0.093,0.492,0.859,0.106,151,9.80735783557218,-0.5297352785272263,0.5705215330946553,9.838210304725145
151,2.516667,0.341,8.604,4.995,0.666,-1.846,6.133,-7.6,79.6,29.6,0.0,18.041,12.301,15.784,82.979,145.015,0.094,0.492,0.859,0.106,152,9.90694904880291,-0.659051910776478,0.7163331091922197,9.95465328376634
152,2.533333,0.442,8.483,5.092,1.449,-2.918,6.563,-7.5,78.6,28.9,0.0,19.353,13.176,15.898,82.993,145.052,0.094,0.492,0.859,0.106,153,9.87119336516588,-0.5957535289088036,0.5382715674247281,9.90379306124679
153,2.55,0.65,8.46,4.993,2.122,-4.293,6.02,-7.7,78.4,28.5,0.538,18.477,13.753,16.07,83.003,145.048,0.095,0.492,0.859,0.105,154,9.823104335157119,-0.3659713049658525,0.5448258662720067,9.84500629761099
154,2.566667,0.699,8.407,4.916,2.73,-4.336,4.638,-8.1,78.3,28.1,0.295,17.995,14.253,16.226,83.034,145.034,0.096,0.492,0.859,0.105,155,9.743278741240546,-0.2921032202376097,0.562584286322385,9.76387761086752
155,2.583333,0.781,8.461,4.822,2.744,-3.721,3.964,-8.4,78.3,29.2,1.418,19.631,12.472,16.365,83.094,145.021,0.097,0.492,0.859,0.105,156,9.747185594986478,-0.1704411835591243,0.6430309322537004,9.769860080881404
156,2.6,0.821,8.523,4.758,0.819,-3.035,2.135,-9.3,80.9,29.0,0.0,16.998,16.106,16.476,83.118,145.012,0.098,0.492,0.859,0.105,157,9.768898197827385,-0.10351170303208246,0.7155748233555262,9.795618101988257
157,2.616667,0.737,8.538,4.816,-1.621,-2.231,0.096,-8.0,79.1,28.7,0.579,17.989,12.538,16.525,83.105,145.022,0.098,0.492,0.859,0.105,158,9.80327481937746,-0.20202684370896695,0.6996120140340855,9.8302832614325
158,2.633333,0.667,8.262,4.796,-0.141,-2.78,1.655,-8.0,78.4,28.0,0.226,19.866,12.266,16.589,83.068,145.011,0.098,0.492,0.859,0.105,159,9.554286579258072,-0.2851618824836464,0.5843283855739427,9.57638496511079
159,2.65,0.685,8.282,4.924,1.367,-3.434,1.23,-8.8,79.6,28.6,1.399,18.963,13.738,16.673,83.06,144.979,0.099,0.492,0.859,0.105,160,9.642108963583171,-0.3044013552524113,0.4935580505974498,9.659530268082397
160,2.666667,0.794,8.39,4.832,2.546,-3.139,0.393,-7.0,79.3,29.3,1.047,19.342,11.934,16.743,83.088,144.956,0.099,0.492,0.858,0.105,161,9.694832918099687,-0.15934043470229886,0.5963097483687482,9.714461384966231
161,2.683333,1.002,8.567,4.734,2.205,-1.28,-0.782,-6.7,78.6,28.5,0.488,19.164,14.81,16.814,83.119,144.877,0.1,0.492,0.858,0.106,162,9.812192447260372,0.0899478355928629,0.7218294568654491,9.83911830399452
162,2.7,0.862,8.646,4.702,0.316,1.281,-1.345,-7.4,78.2,29.6,0.071,20.092,13.587,16.834,83.143,144.798,0.1,0.493,0.858,0.106,163,9.84344831573792,-0.01959390456976262,0.8433891950339474,9.879532580036365
163,2.716667,0.816,8.431,4.701,-0.731,1.549,-1.657,-8.5,78.6,29.4,1.262,17.505,12.091,16.827,83.133,144.736,0.1,0.493,0.858,0.107,164,9.658171892357842,-0.07632279997355096,0.7489382670641933,9.687467058008504
164,2.733333,0.674,8.527,4.852,0.469,-0.042,-0.476,-7.7,78.7,28.1,0.245,17.478,12.648,16.807,83.124,144.704,0.1,0.493,0.858,0.107,165,9.803531427947487,-0.25073010610591595,0.7306264128390066,9.83391625955804
165,2.75,0.49,8.642,4.881,0.353,-1.118,0.332,-8.4,79.2,27.8,0.0,18.014,14.174,16.812,83.116,144.674,0.1,0.493,0.858,0.107,166,9.89334770595609,-0.4263284249670357,0.8296627285340068,9.937224210009555
166,2.766667,0.555,8.679,4.906,0.264,-1.512,0.685,-8.9,80.3,28.7,0.791,19.282,14.103,16.809,83.116,144.664,0.1,0.493,0.858,0.107,167,9.945040164702846,-0.36914359816018305,0.813517748045201,9.98508397561082
167,2.783333,0.464,8.738,4.869,0.26,-1.284,0.905,-8.3,79.1,29.4,-1.43,17.227,13.394,16.792,83.121,144.663,0.1,0.493,0.858,0.107,168,9.963359832096845,-0.43971303085707014,0.9017839578599973,10.01374560292002
168,2.8,0.539,8.529,4.815,-0.125,-0.685,0.37,-8.5,78.9,28.6,0.158,19.455,14.351,16.791,83.123,144.637,0.1,0.493,0.858,0.107,169,9.768736109496732,-0.3646532980787476,0.8108081124501302,9.809107349805078
169,2.816667,0.616,8.546,4.725,-1.832,-0.863,0.598,-9.5,78.0,28.1,0.957,18.178,13.55,16.79,83.119,144.631,0.1,0.493,0.858,0.108,170,9.74239386442461,-0.2634079320133622,0.8692382019758081,9.78464087230594
170,2.833333,0.565,8.285,4.925,-1.285,-0.775,0.973,-8.9,79.8,29.5,0.724,17.454,13.394,16.774,83.105,144.675,0.099,0.493,0.858,0.107,171,9.629529215143203,-0.3950508733326721,0.5763479003020856,9.654847228206151
171,2.85,0.603,8.418,4.967,0.127,-3.038,1.303,-7.6,78.8,29.2,0.312,18.813,11.481,16.796,83.097,144.688,0.1,0.493,0.858,0.107,172,9.767295265300833,-0.3644467567653026,0.6037745952879863,9.79272291040648
172,2.866667,0.571,8.524,4.982,0.594,-4.121,0.98,-7.7,78.8,28.6,1.032,18.985,12.963,16.884,83.067,144.644,0.1,0.493,0.858,0.108,173,9.859314975019645,-0.394131675602041,0.6659650483625188,9.889638062133516
173,2.883333,0.564,8.57,4.914,0.173,-2.428,0.61,-7.4,80.5,27.3,0.006,19.613,12.934,16.942,83.038,144.598,0.1,0.493,0.858,0.108,174,9.85898212656726,-0.37876028032613873,0.7532622903574715,9.894968014096865
174,2.9,0.671,8.503,4.784,-0.274,-1.452,0.109,-8.5,78.6,28.0,0.261,17.7,13.481,16.962,83.025,144.569,0.101,0.493,0.858,0.108,175,9.744431402064745,-0.24244055951958876,0.7906865532904435,9.779463482216189
175,2.916667,0.656,8.452,4.77,-1.023,-1.732,-0.265,-7.5,78.7,28.8,1.293,19.303,12.153,16.973,83.018,144.553,0.101,0.493,0.858,0.108,176,9.692543016822514,-0.25612878479568624,0.7800948100354073,9.727257578577838
176,2.933333,0.61,8.344,4.809,-0.924,-1.712,-0.393,-8.0,79.6,29.2,0.957,18.925,12.687,17.0,82.98,144.517,0.101,0.492,0.858,0.109,177,9.61843060995989,-0.32343993984986463,0.7085874728616965,9.64991797892604
177,2.95,0.752,8.508,4.872,-0.013,-2.27,-0.807,-7.4,79.9,28.1,0.66,18.987,13.509,17.044,82.954,144.469,0.101,0.492,0.858,0.109,178,9.804891771682552,-0.19814724158390395,0.716091485946079,9.833003203497901
178,2.966667,0.733,8.613,4.909,-0.179,-0.774,-1.298,-7.8,79.8,28.2,0.478,19.135,14.351,17.07,82.937,144.439,0.101,0.492,0.858,0.109,179,9.909554619109501,-0.22133625090810316,0.7556960466480563,9.940791668675086
179,2.983333,0.584,8.678,4.872,-1.322,-0.353,-1.178,-9.1,78.6,28.6,0.055,20.119,12.957,17.043,82.914,144.41,0.101,0.492,0.857,0.11,180,9.925057965284095,-0.3496314325797759,0.8695437005136585,9.969208795084997
180,3.0,0.424,8.677,4.997,-0.838,-1.031,0.798,-7.9,79.9,29.9,0.668,19.708,13.011,16.997,82.913,144.414,0.101,0.492,0.858,0.11,181,9.973828733577488,-0.5410815966581024,0.8185872580378851,10.021981540593655
181,3.016667,0.519,8.742,5.006,-0.606,-2.984,2.923,-6.3,78.8,28.8,0.908,19.691,12.838,17.035,82.887,144.401,0.101,0.492,0.858,0.11,182,10.043507866470573,-0.4525723891269351,0.8216379791268498,10.08721770360886
182,3.033333,0.781,8.484,4.857,-2.451,-3.698,2.731,-8.6,78.5,28.6,0.77,18.762,14.865,17.159,82.82,144.38,0.102,0.492,0.858,0.11,183,9.778991699760375,-0.18452703591515607,0.7182876227765889,9.80707224404919
183,3.05,0.654,8.505,4.901,-3.336,-3.848,2.486,-8.9,78.5,27.8,0.256,17.221,14.327,17.246,82.743,144.415,0.102,0.491,0.858,0.11,184,9.805386481259907,-0.3310518945468931,0.7261835830162906,9.837811850203277
184,3.066667,0.607,8.448,4.943,-2.759,-4.33,2.385,-8.4,78.8,29.1,0.175,17.338,13.873,17.319,82.672,144.457,0.103,0.491,0.858,0.11,185,9.775448621826435,-0.40606435055634227,0.6679206429201747,9.806650906400206
185,3.083333,0.442,8.642,5.034,-3.392,-4.375,2.506,-7.4,79.2,29.3,0.0,21.385,14.853,17.386,82.588,144.485,0.103,0.491,0.858,0.11,186,9.965376461364459,-0.5929795961122273,0.7485527248482432,10.011028119029532
186,3.1,-0.003,8.904,5.181,-5.156,-7.079,4.12,-8.9,79.0,29.2,0.105,18.178,15.413,17.48,82.452,144.472,0.104,0.49,0.858,0.111,187,10.205573777944343,-1.0650055735959536,0.9143374602106275,10.301649673717314
187,3.116667,-0.205,8.966,5.344,-5.552,-13.314,7.897,-9.7,78.7,29.3,0.0,18.573,14.997,17.633,82.292,144.506,0.105,0.489,0.859,0.111,188,10.317260183087875,-1.3322506219841677,0.876793929434012,10.43980445219162
188,3.133333,0.065,8.917,5.315,-5.784,-20.434,12.86,-8.4,79.6,29.3,-0.808,17.76,14.44,18.007,82.086,144.547,0.107,0.488,0.859,0.111,189,10.292432396093043,-1.1053601630464118,0.7812511003540756,10.38105673811679
189,3.15,1.012,8.496,5.173,-4.951,-23.358,15.515,-8.5,78.7,29.1,0.606,18.081,12.819,18.597,81.876,144.611,0.111,0.487,0.859,0.111,190,9.989736865756305,-0.2306678871809813,0.34356757526415965,9.998304306231134
190,3.166667,1.54,8.336,5.042,-6.074,-21.752,13.13,-8.6,78.6,29.0,2.483,18.36,12.871,19.281,81.637,144.677,0.115,0.485,0.86,0.111,191,9.858601669647342,0.2555714742503137,0.15784910761911786,9.86317697296363
191,3.183333,1.686,8.033,4.986,-5.98,-19.601,9.879,-8.8,79.8,28.1,3.166,16.411,11.773,19.883,81.383,144.729,0.118,0.484,0.86,0.111,192,9.597479772446372,0.34454750503909093,-0.039370474395029165,9.603743072365067
192,3.2,1.758,7.915,4.883,-3.938,-16.936,8.675,-8.4,80.2,30.1,1.198,18.178,13.039,20.423,81.165,144.77,0.121,0.482,0.86,0.111,193,9.455958275638661,0.4013359727231003,-0.07252948627367328,9.464749230698086
193,3.216667,2.32,8.011,4.508,-0.804,-7.566,9.54,-9.7,79.7,29.5,2.87,18.256,13.161,20.89,81.068,144.822,0.124,0.482,0.86,0.111,194,9.422214138028679,1.0491363737928217,0.04217352626134052,9.480537168325432
194,3.233333,4.781,9.221,5.579,-7.356,-5.018,19.215,-8.6,78.8,30.1,4.219,19.355,15.676,21.28,81.034,145.035,0.126,0.481,0.861,0.109,195,11.357018201103427,2.9799849106931067,-1.07138719044372,11.790252032929578
195,3.25,12.439,12.084,11.381,-44.904,-62.464,62.065,-10.1,78.2,29.0,13.28,22.755,20.342,22.441,80.334,145.539,0.133,0.476,0.863,0.107,196,17.937620397719026,7.621502874621438,-7.1016481466960535,20.74316605535423
196,3.266667,26.11,12.939,15.75,-131.317,-270.568,138.833,-11.0,78.7,29.5,27.907,22.994,24.843,27.161,77.4,146.209,0.161,0.459,0.867,0.108,197,23.523698469963215,15.789318433288228,-17.1623236977536,33.124195401549
197,3.283333,44.096,5.622,8.601,-211.238,-534.811,177.221,-12.6,77.2,31.1,42.674,15.209,17.799,37.673,70.929,145.648,0.225,0.423,0.869,0.119,198,19.593203943791828,27.615381205136142,-30.05891516858174,45.27738178163574
198,3.3,66.086,-0.05,-13.154,-250.667,-571.944,21.922,-14.2,76.0,32.6,66.184,10.824,-4.605,49.447,62.271,141.849,0.301,0.379,0.862,0.151,199,16.41030205309161,48.76685038585187,-43.50730860407519,67.38241322481704
199,3.316667,68.979,-8.567,-20.889,-278.312,-289.928,-304.23,-14.7,75.3,35.7,66.494,0.795,-9.089,53.278,54.905,136.07,0.334,0.344,0.853,0.207,200,11.001024701697354,51.59417391012779,-49.84841948391276,72.57993008401152
200,3.333333,47.601,-10.307,-8.4,-437.426,-188.187,-607.589,-9.1,73.6,39.0,45.262,0.0,0.254,48.999,48.331,128.459,0.321,0.317,0.842,0.295,201,9.631992193926601,30.358625324907905,-37.79190448704587,49.423167138498926
201,3.35,20.181,-15.794,2.385,-740.04,-276.577,-909.771,-3.9,69.8,43.7,19.962,-6.9,10.322,40.404,37.936,117.044,0.282,0.265,0.817,0.427,202,1.2659614300947042,7.398524545356054,-24.61850113652894,25.737354603766104
202,3.366667,-14.456,-44.917,16.803,-1196.421,-365.635,-1289.304,1.8,60.6,51.8,-16.265,-37.83,29.064,27.799,21.903,99.8,0.21,0.165,0.752,0.603,203,-28.929722798627573,-21.237327312230278,-34.941389517701865,50.0884580916602
203,3.383333,2.454,-115.609,19.303,-1602.324,0.213,-1335.624,2.9,55.5,52.9,0.125,-105.574,29.659,6.957,3.185,78.491,0.056,0.026,0.632,0.772,204,-8.4698873058405,-42.51766739241797,-108.92464264129617,117.23510057145853
204,3.4,-30.167,-111.575,32.095,-769.335,272.492,-697.325,3.3,37.3,54.5,-31.383,-92.244,46.221,-10.212,-6.401,62.53,-0.085,-0.053,0.518,0.85,205,-23.583583688368847,-77.79990396986629,-88.2049151787659,119.9546478424242
205,3.416667,-53.518,-32.451,31.319,20.127,317.368,-49.328,2.7,28.9,49.7,-53.125,-18.553,39.453,-16.683,-3.935,57.324,-0.139,-0.033,0.478,0.867,206,-51.175451525499355,-40.46575436441937,-25.33218053937997,69.9865950450513
206,3.433333,-42.818,-17.29,22.29,483.891,-82.385,302.561,3.6,27.2,50.0,-40.321,-6.803,29.765,-12.868,1.359,60.359,-0.107,0.011,0.502,0.858,207,-40.17726514913168,-28.885170021796498,-13.438885442933055,51.27542612207138
207,3.45,1.188,-3.415,-11.15,587.994,-222.142,375.585,4.1,33.0,51.8,0.177,7.566,-4.004,-2.018,3.982,66.079,-0.017,0.033,0.545,0.838,208,0.8412495938960723,8.887446470093185,-7.59616109373662,11.721606929086132
208,3.466667,29.254,20.3,-17.212,227.994,84.379,173.44,4.0,38.0,52.8,30.609,31.598,-6.697,4.09,7.345,70.304,0.033,0.06,0.575,0.815,209,26.93530926700101,26.709370454663734,11.190983183194659,39.54920302610408
209,3.483333,6.223,13.684,-4.731,-135.258,70.313,-123.363,5.9,39.4,53.6,7.429,24.575,5.618,2.793,8.613,69.888,0.023,0.071,0.572,0.817,210,5.316226628506723,10.057424609684817,10.906231734878098,15.75943990121476
210,3.5,-4.634,0.118,5.288,-243.315,-52.023,-198.31,4.8,37.8,53.8,-5.106,9.548,14.205,-0.577,6.331,66.979,-0.005,0.052,0.551,0.833,211,-4.0956994814615335,-5.304718413636829,2.129796307062743,7.032127985183433
211,3.516667,-5.166,-4.811,9.945,-109.882,-77.589,-83.259,4.8,35.3,52.7,-5.982,5.749,20.337,-2.44,3.448,64.953,-0.02,0.029,0.537,0.843,212,-4.481303299015799,-11.336611728176505,-0.3680451966824444,12.195749341471396
212,3.533333,-6.464,-4.609,11.742,70.366,10.561,36.475,4.0,34.1,53.2,-5.264,7.018,22.323,-2.142,3.277,64.909,-0.018,0.027,0.537,0.843,213,-5.759370555658132,-12.938832034236325,0.5630429756581925,14.173945851455763
213,3.55,-4.376,0.305,8.046,122.485,29.355,87.385,3.9,35.9,52.9,-2.87,10.923,17.703,-0.708,4.915,66.009,-0.006,0.041,0.545,0.838,214,-3.784098309003164,-7.57897152740135,3.4957556514492008,9.164088443484163
214,3.566667,0.441,1.853,5.313,59.933,14.431,60.704,3.9,35.9,53.2,0.007,11.485,15.304,0.427,6.066,67.087,0.004,0.05,0.552,0.832,215,0.9074059996393056,-4.099419027274085,3.7719274901092383,5.6441172028936455
215,3.583333,1.009,0.836,5.486,-2.917,4.357,7.67,3.3,36.3,52.8,1.04,11.085,14.415,0.666,6.362,67.42,0.005,0.052,0.555,0.83,216,1.5617031196419215,-4.59974026789238,2.866469227818438,5.640316746424797
216,3.6,-0.093,0.094,7.154,-39.078,15.592,-14.799,4.9,37.3,53.7,0.164,10.524,14.502,0.124,6.239,67.181,0.001,0.051,0.553,0.832,217,0.6263640330473362,-6.528228601063865,2.8613109635893146,7.1552219392552745
217,3.616667,-2.15,-1.649,9.928,-28.926,24.522,-3.375,4.0,36.9,53.3,0.0,9.812,18.879,-0.758,6.222,67.015,-0.006,0.051,0.552,0.832,218,-1.1077996823063665,-9.962454796327554,2.3300556420420557,10.291107083302554
218,3.633333,-3.436,-1.663,11.579,-8.41,5.88,10.893,4.9,36.9,53.8,-4.022,9.741,19.419,-1.129,6.321,67.084,-0.009,0.052,0.552,0.832,219,-2.227235833024956,-11.628597738756206,2.9086149924463482,12.192001722440821
219,3.65,-0.821,-1.105,11.76,0.374,-8.934,14.616,4.2,36.1,52.7,0.814,9.282,21.313,-1.094,6.228,67.283,-0.009,0.051,0.554,0.831,220,0.3402512589369413,-11.304234165289538,3.505878636960012,11.840298391510242
220,3.666667,1.126,-0.588,11.659,-2.948,7.179,7.534,5.2,35.4,52.1,1.904,10.993,19.623,-1.098,6.228,67.384,-0.009,0.051,0.554,0.831,221,2.236177691269666,-10.80978001035476,3.9615737353736753,11.727996461459222
221,3.683333,-0.25,-0.663,11.439,-6.616,11.55,-1.717,5.4,37.1,53.0,0.388,9.18,22.897,-1.289,6.378,67.324,-0.011,0.052,0.554,0.831,222,0.8675911149458162,-10.780708065395007,3.791623565966715,11.460924482780612
222,3.7,-1.357,-1.11,10.67,-7.292,-1.398,-0.809,3.9,36.4,53.4,-1.227,8.341,18.828,-1.463,6.359,67.26,-0.012,0.052,0.554,0.831,223,-0.28944486586268736,-10.365507657629168,3.0651136470377134,10.813068435925116
