,time_s,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,x_deg,y_deg,z_deg,qx,qy,qz,qr,glb_ax,glb_ay,glb_az,glb_res,ID
480,8.0,-3.682,8.288,3.34,-2.594,-0.402,-1.705,68.6,-5.5,-29.8,-4.131,10.132,12.003,27.654,70.93,76.696,0.207,0.531,0.574,0.587,-4.432400106344711,6.421012178481527,5.703341117368601,9.664557310089274,481
481,8.016667,-3.66,8.349,3.387,-2.895,-0.773,-1.776,68.5,-5.3,-29.2,-2.434,10.116,13.057,27.66,70.926,76.697,0.207,0.531,0.574,0.587,-4.44625900145619,6.499681426878737,5.705969877335262,9.724873778101184,482
482,8.033333,-3.825,8.327,3.397,-3.095,0.011,-1.242,68.1,-5.3,-30.2,-2.008,10.141,12.246,27.676,70.915,76.678,0.207,0.531,0.574,0.587,-4.431382873628988,6.441831051339289,5.863004480068956,9.772878951465632,483
483,8.05,-3.657,8.375,3.337,-3.23,0.081,-1.968,67.8,-4.8,-29.1,-2.037,10.354,11.635,27.681,70.913,76.676,0.207,0.531,0.574,0.587,-4.493050697031784,6.483435665984628,5.6945061593557575,9.728815087152187,484
484,8.066667,-3.821,8.325,3.477,-3.108,0.011,-1.869,69.4,-5.1,-29.8,-2.811,10.524,12.378,27.678,70.911,76.675,0.207,0.531,0.574,0.587,-4.377449640566795,6.498389150318611,5.882522256253944,9.797713763934931,485
485,8.083333,-3.776,8.34,3.492,-3.289,-0.164,-1.641,68.3,-4.9,-29.5,-0.78,10.92,11.398,27.688,70.905,76.661,0.207,0.531,0.574,0.588,-4.372935568423105,6.53390517050831,5.84750867782382,9.798359046289333,486
486,8.1,-3.897,8.396,3.507,-3.221,-0.554,-2.168,68.0,-5.3,-29.8,-1.937,9.615,10.477,27.683,70.904,76.665,0.207,0.531,0.574,0.588,-4.416153134375998,6.5406261569139135,5.974635969599705,9.898407649718212,487
487,8.116667,-3.804,8.335,3.363,-3.218,-0.803,-1.889,69.2,-5.6,-30.0,-1.677,10.524,11.965,27.695,70.897,76.642,0.207,0.531,0.574,0.588,-4.45156077370999,6.43177674665353,5.8368025972422135,9.759734115230804,488
488,8.133333,-3.647,8.359,3.346,-2.992,0.181,-1.938,69.3,-5.7,-30.1,-1.19,11.493,10.058,27.697,70.902,76.65,0.207,0.531,0.574,0.588,-4.469417446662285,6.484910174482447,5.686778852422943,9.714381400789243,489
489,8.15,-3.752,8.466,3.394,-3.102,0.141,-1.876,67.8,-5.1,-30.2,-1.27,10.211,12.887,27.706,70.902,76.647,0.208,0.531,0.574,0.588,-4.526091039098345,6.5538494803714284,5.81648114364938,9.862550177312153,490
490,8.166667,-3.815,8.49,3.432,-3.071,-0.781,-1.877,68.4,-5.8,-30.6,-1.577,10.955,12.175,27.708,70.908,76.66,0.208,0.531,0.574,0.588,-4.525625290301348,6.575519429132788,5.890179026895705,9.920330085234058,491
491,8.183333,-3.692,8.345,3.434,-3.212,-1.149,-1.864,67.9,-6.7,-29.3,-1.902,11.274,11.959,27.707,70.907,76.672,0.208,0.531,0.574,0.587,-4.40637205721885,6.523381735699015,5.752531705580546,9.749986923068155,492
492,8.2,-3.727,8.293,3.405,-3.112,-0.441,-1.519,68.6,-4.8,-28.5,-3.597,10.441,11.481,27.726,70.898,76.64,0.208,0.531,0.574,0.588,-4.382161617462568,6.461692998671266,5.770752650162766,9.708676686346084,493
493,8.216667,-3.865,8.385,3.39,-2.881,-0.071,-1.864,68.1,-5.2,-30.3,-3.928,9.957,11.28,27.745,70.885,76.603,0.208,0.531,0.574,0.588,-4.465656632534641,6.468161325291504,5.912643225352145,9.835575733021427,494
494,8.233333,-3.876,8.341,3.527,-3.484,0.39,-1.596,67.8,-6.1,-29.8,-2.094,10.823,12.201,27.733,70.893,76.615,0.208,0.531,0.574,0.588,-4.3473726997267725,6.5326091247307705,5.954893335161817,9.85065408995768,495
495,8.25,-3.839,8.438,3.428,-3.365,-0.118,-1.761,68.2,-5.8,-29.3,-1.641,10.524,12.78,27.737,70.89,76.617,0.208,0.531,0.574,0.588,-4.481943610731436,6.535681767215689,5.906436684491596,9.883772002631385,496
496,8.266667,-3.798,8.309,3.342,-3.477,-0.03,-1.8,67.3,-6.4,-29.7,-2.87,11.464,11.156,27.751,70.886,76.591,0.208,0.531,0.574,0.588,-4.431730768040594,6.408949927096455,5.823948165254622,9.727962222377306,497
497,8.283333,-3.803,8.302,3.421,-3.647,0.305,-1.374,68.6,-5.6,-30.3,-1.11,10.831,11.445,27.76,70.883,76.575,0.208,0.531,0.574,0.588,-4.372713370284264,6.4601556301096315,5.851070074447927,9.751371903481068,498
498,8.3,-3.826,8.456,3.354,-3.727,0.177,-1.162,69.6,-4.8,-30.3,-3.204,10.958,11.915,27.767,70.885,76.565,0.208,0.531,0.574,0.588,-4.5324766482344465,6.5046057165656475,5.8769284413910405,9.868714607282957,499
499,8.316667,-3.757,8.385,3.431,-3.655,0.103,-1.866,67.9,-3.8,-29.6,-1.092,11.824,11.824,27.762,70.89,76.581,0.208,0.531,0.574,0.588,-4.4259427321165,6.534800280826376,5.822581147715905,9.807906759344728,500
500,8.333333,-3.85,8.362,3.345,-3.673,0.122,-1.349,68.3,-6.4,-29.7,-2.461,9.792,10.075,27.755,70.894,76.588,0.208,0.531,0.574,0.588,-4.472874819120887,6.42935923977919,5.881436866815816,9.79461939025708,501
501,8.35,-3.756,8.302,3.34,-3.064,-0.146,-1.224,68.0,-5.3,-30.2,-3.473,10.517,9.796,27.762,70.897,76.582,0.208,0.531,0.574,0.588,-4.421740040168103,6.418977395914895,5.781979263877362,9.704964708848765,502
502,8.366667,-3.802,8.301,3.317,-3.445,-0.228,-1.338,67.3,-5.7,-29.3,-3.827,9.895,11.112,27.756,70.91,76.588,0.208,0.531,0.574,0.588,-4.440547236199378,6.387905869258254,5.817258189953238,9.714128576460165,503
503,8.383333,-3.871,8.393,3.438,-3.344,-0.029,-1.393,68.6,-5.0,-28.2,-3.549,12.538,12.137,27.766,70.909,76.573,0.208,0.531,0.574,0.588,-4.434215904649199,6.511295747731217,5.931921357918819,9.861386008061949,504
504,8.4,-3.723,8.396,3.392,-3.031,-0.136,-1.257,68.2,-5.0,-28.9,-3.235,9.863,11.481,27.794,70.894,76.535,0.208,0.531,0.573,0.588,-4.4471337936191375,6.531163457673,5.781532142158127,9.790771624340955,505
505,8.416667,-3.689,8.347,3.336,-3.111,-0.137,-1.618,67.9,-5.4,-30.3,-1.996,9.501,11.234,27.814,70.889,76.524,0.208,0.531,0.573,0.588,-4.439811556644221,6.473132664760893,5.726836198626076,9.71648218235386,506
506,8.433333,-3.659,8.255,3.287,-2.789,-0.424,-1.619,68.4,-5.8,-30.2,-2.539,10.635,10.782,27.813,70.897,76.533,0.208,0.531,0.573,0.588,-4.400577605934828,6.3897958159245825,5.669488615822207,9.60924945039934,507
507,8.45,-3.748,8.318,3.272,-2.524,0.632,-1.668,69.0,-5.7,-29.0,-1.629,11.222,10.783,27.814,70.91,76.534,0.208,0.531,0.573,0.588,-4.4644777895204655,6.392155984000753,5.7577245456066946,9.692399702859968,508
508,8.466667,-3.879,8.369,3.394,-3.085,0.649,-1.704,67.4,-4.1,-30.0,-1.012,9.934,11.537,27.819,70.913,76.506,0.208,0.531,0.573,0.588,-4.430047180306279,6.471568886312699,5.924484461113033,9.828837062440297,509
509,8.483333,-3.856,8.419,3.412,-3.992,0.22,-1.525,68.2,-4.6,-30.2,-3.021,11.772,12.006,27.803,70.925,76.517,0.208,0.531,0.573,0.588,-4.457678275324387,6.5226115896968615,5.913939756511998,9.86863926790315,510
510,8.5,-3.804,8.391,3.438,-3.825,-0.478,-1.596,67.7,-6.2,-31.2,-5.627,11.443,10.524,27.798,70.931,76.52,0.208,0.531,0.573,0.588,-4.416549328398763,6.539709694765405,5.867318820211819,9.833572138343218,511
511,8.516667,-3.622,8.411,3.406,-3.099,0.082,-1.687,67.9,-5.7,-29.7,-0.262,11.726,13.22,27.785,70.941,76.548,0.208,0.531,0.573,0.588,-4.443397226149167,6.585631803712524,5.687733805003537,9.770600851534157,512
512,8.533333,-3.733,8.32,3.407,-3.495,0.722,-2.037,68.1,-6.9,-30.2,-3.726,10.463,11.481,27.774,70.947,76.559,0.208,0.531,0.573,0.588,-4.384845655725302,6.4923972657080435,5.778169634035823,9.734748995223248,513
513,8.55,-3.783,8.356,3.339,-3.523,0.683,-1.831,69.3,-6.3,-31.4,-3.349,8.679,12.893,27.768,70.955,76.536,0.208,0.532,0.573,0.588,-4.458025016647417,6.453585438722699,5.8103350967093235,9.761288132208781,514
514,8.566667,-3.879,8.29,3.488,-3.796,0.244,-1.756,69.6,-5.6,-30.7,-0.02,12.423,11.483,27.758,70.959,76.54,0.208,0.532,0.573,0.588,-4.320519783402495,6.485760165587251,5.933372470670394,9.79473761772106,515
515,8.583333,-3.94,8.479,3.419,-3.954,0.007,-1.999,68.3,-6.1,-30.0,-3.814,11.481,11.003,27.75,70.967,76.54,0.208,0.532,0.573,0.588,-4.514062309105126,6.537888153874589,5.998821714048751,9.955229881825932,516
516,8.6,-3.888,8.292,3.401,-3.295,-0.334,-1.419,67.9,-4.8,-30.5,-1.898,10.076,13.379,27.745,70.969,76.529,0.208,0.532,0.573,0.588,-4.379395419026924,6.423835138602795,5.91572876963253,9.769370962349624,517
517,8.616667,-3.699,8.32,3.428,-2.991,-0.487,-1.8,67.9,-5.1,-30.5,-1.508,10.476,11.481,27.726,70.98,76.551,0.208,0.532,0.573,0.588,-4.373675855879486,6.518734177813416,5.747455891671036,9.7291410206657,518
518,8.633333,-3.703,8.382,3.305,-3.51,0.154,-2.01,67.5,-5.4,-29.9,-1.947,9.733,12.025,27.726,70.99,76.57,0.208,0.532,0.574,0.588,-4.502521981001254,6.469430912657434,5.724239467121633,9.74131192396589,519
519,8.65,-3.788,8.31,3.374,-3.666,0.357,-2.431,69.3,-5.6,-30.6,-3.223,11.397,14.1,27.725,70.995,76.567,0.208,0.532,0.574,0.588,-4.409365109189118,6.446264402843317,5.8130968151666575,9.735960147823121,520
520,8.666667,-3.821,8.37,3.395,-3.552,-0.124,-2.175,67.7,-6.6,-30.1,-5.008,10.147,10.575,27.709,71.001,76.568,0.208,0.532,0.574,0.588,-4.446005457858442,6.488114854945886,5.858358737541042,9.807291471145334,521
521,8.683333,-3.867,8.286,3.261,-3.259,-1.19,-1.263,69.1,-5.9,-30.2,-1.973,9.687,11.661,27.708,71.008,76.551,0.208,0.532,0.573,0.588,-4.4704827983742295,6.327681046113221,5.849858299830828,9.70801761432271,522
522,8.7,-3.837,8.395,3.331,-3.329,-0.622,-1.335,69.6,-6.0,-30.9,-3.279,11.071,11.824,27.714,71.009,76.535,0.208,0.532,0.573,0.588,-4.502976469911998,6.457408169148164,5.858262340356347,9.812958524318748,523
523,8.716667,-3.814,8.351,3.426,-3.6,-0.77,-1.361,69.4,-5.7,-30.4,-2.638,10.278,12.452,27.713,71.01,76.542,0.208,0.532,0.573,0.588,-4.40728450820086,6.503346593356867,5.857098202219795,9.799146544470085,524
524,8.733333,-3.744,8.296,3.387,-3.945,0.275,-1.984,68.6,-5.8,-29.3,-1.521,12.179,12.791,27.716,71.009,76.548,0.208,0.532,0.573,0.588,-4.385779480195121,6.46275350635942,5.771540216193456,9.711483975170838,525
525,8.75,-3.791,8.312,3.434,-3.527,0.33,-2.758,67.6,-5.9,-30.5,-4.689,8.896,11.1,27.715,71.004,76.514,0.208,0.532,0.573,0.588,-4.3674697868854695,6.493228417560536,5.832372877142448,9.75978386031166,526
526,8.766667,-3.873,8.351,3.338,-3.6,-0.466,-2.148,67.4,-6.3,-30.6,-4.16,11.107,11.689,27.71,71.009,76.514,0.208,0.532,0.573,0.588,-4.465997470373041,6.4244421134450445,5.88752784499703,9.791913704685106,527
527,8.783333,-3.928,8.42,3.342,-2.891,-0.472,-1.487,68.6,-5.7,-30.7,-1.661,9.567,11.959,27.699,71.021,76.516,0.207,0.532,0.573,0.588,-4.521376616068009,6.453927727589238,5.9496654009051815,9.873932752454818,528
528,8.8,-3.95,8.372,3.601,-3.159,0.142,-2.088,67.6,-5.6,-30.1,-3.349,10.411,13.986,27.686,71.026,76.522,0.207,0.532,0.573,0.588,-4.321418172227929,6.59858342215773,6.036897117026545,9.9327783122347,529
529,8.816667,-3.792,8.468,3.642,-3.258,0.135,-1.528,68.2,-6.0,-29.2,-3.349,10.741,11.525,27.674,71.014,76.527,0.207,0.532,0.573,0.588,-4.358356740370958,6.73596644707588,5.9145527766290975,9.967469688943126,530
530,8.833333,-3.92,8.343,3.478,-4.322,-0.219,-1.85,67.5,-5.7,-29.6,-1.256,9.906,12.358,27.682,70.989,76.501,0.207,0.532,0.573,0.588,-4.375800845234496,6.500447187671366,5.972025311662746,9.852336423407394,531
531,8.85,-3.859,8.175,3.339,-3.945,-0.636,-0.95,68.1,-6.3,-28.9,-2.062,10.557,10.887,27.672,70.98,76.489,0.207,0.532,0.573,0.588,-4.33393971987269,6.314579612701499,5.849314303349105,9.636982255872427,532
532,8.866667,-3.702,8.093,3.246,-2.624,-1.917,0.416,67.9,-6.3,-30.1,-3.198,11.009,9.24,27.712,70.972,76.461,0.208,0.532,0.573,0.588,-4.3117269267548,6.250623809178537,5.663627980828895,9.473012667573077,533
533,8.883333,-3.541,8.22,3.133,-2.093,-1.415,0.657,67.2,-5.7,-30.3,-1.269,11.169,10.212,27.781,70.978,76.461,0.208,0.532,0.573,0.588,-4.459492018906191,6.30775186553846,5.49981520926913,9.482761728526135,534
534,8.9,-3.516,8.522,3.23,-1.257,-1.139,0.443,68.7,-6.9,-30.5,-4.002,9.918,12.088,27.86,70.999,76.473,0.209,0.532,0.573,0.588,-4.613149117788247,6.582342304173234,5.55078958417097,9.768297702261126,535
535,8.916667,-3.795,8.57,3.426,-1.126,0.094,-1.032,68.6,-5.0,-29.7,-4.121,10.635,11.15,27.906,71.032,76.464,0.209,0.532,0.573,0.588,-4.534927229569661,6.669533095916347,5.876747765982827,9.979198414702456,536
536,8.933333,-4.031,8.462,3.448,-2.073,0.732,-3.046,67.9,-5.5,-30.0,-3.92,10.531,12.816,27.907,71.055,76.426,0.209,0.532,0.572,0.588,-4.451910870204527,6.547003031407617,6.0877212411947905,9.987147190264094,537
537,8.95,-4.005,8.265,3.454,-2.929,1.938,-4.045,68.7,-7.0,-30.2,-3.902,9.919,12.94,27.849,71.093,76.388,0.209,0.533,0.572,0.588,-4.300142124043408,6.436881026295922,6.029569335063574,9.81225590779205,538
538,8.966667,-4.079,8.149,3.404,-4.169,1.455,-3.114,68.1,-6.4,-30.4,-2.067,10.046,10.888,27.77,71.12,76.351,0.208,0.533,0.572,0.588,-4.256821653457358,6.30507450475638,6.062768583751785,9.727880447456165,539
539,8.983333,-3.976,7.899,3.386,-5.229,-0.921,-1.739,68.0,-6.1,-30.3,-3.014,9.932,11.845,27.719,71.102,76.315,0.208,0.533,0.572,0.588,-4.0751272034913235,6.163221284442145,5.922483826433323,9.469306891214371,540
540,9.0,-3.89,7.867,3.18,-5.583,-3.012,0.042,68.8,-5.4,-29.0,-2.429,8.841,11.674,27.7,71.055,76.313,0.208,0.532,0.572,0.589,-4.181665233131932,6.019313648749393,5.780633881850235,9.334569566937727,541
541,9.016667,-3.829,7.91,3.126,-3.944,-3.705,1.467,68.7,-5.7,-29.3,-1.911,11.001,10.529,27.746,70.993,76.296,0.208,0.532,0.572,0.589,-4.238236013768793,6.0260493639823975,5.720603250920359,9.327444290908417,542
542,9.033333,-3.716,8.384,3.287,-2.144,-2.877,0.157,68.7,-6.1,-30.5,-4.784,9.817,12.188,27.817,70.966,76.267,0.208,0.532,0.572,0.589,-4.470431533595028,6.481350532578489,5.73688226977718,9.741893091180996,543
543,9.05,-3.588,8.638,3.299,-1.403,-0.732,-1.282,68.5,-5.4,-29.6,-2.432,11.043,10.265,27.884,70.974,76.264,0.209,0.532,0.572,0.589,-4.634290722993535,6.698121438835106,5.659567800229414,9.918275505348701,544
544,9.066667,-3.575,8.701,3.412,-2.435,1.006,-2.932,67.1,-5.6,-29.5,-1.704,11.151,11.453,27.91,71.0,76.247,0.209,0.532,0.571,0.589,-4.600622734054661,6.827341925948107,5.687832863674057,10.00648639633313,545
545,9.083333,-3.625,8.741,3.373,-3.138,2.084,-4.097,67.7,-5.5,-30.8,-2.87,11.082,12.438,27.903,71.031,76.213,0.209,0.532,0.571,0.589,-4.656324552540042,6.815108026478674,5.726759925895159,10.046035785323483,546
546,9.1,-3.647,8.527,3.311,-4.766,1.555,-4.347,69.1,-5.2,-30.6,-0.947,10.136,11.292,27.841,71.067,76.224,0.209,0.533,0.571,0.589,-4.546600229355708,6.626135351471872,5.691732219491474,9.847489984762614,547
547,9.116667,-3.644,8.406,3.294,-5.453,1.441,-3.911,68.7,-5.0,-30.3,-1.853,10.585,11.959,27.769,71.088,76.238,0.208,0.533,0.571,0.589,-4.477391482822303,6.533925746309144,5.66134152399136,9.736016022994212,548
548,9.133333,-3.723,8.224,3.326,-6.346,1.175,-3.041,68.6,-5.8,-29.7,-3.148,10.216,12.129,27.695,71.082,76.267,0.208,0.533,0.572,0.589,-4.33884189063263,6.407803338684818,5.71591536158743,9.620664270205047,549
549,9.15,-3.909,8.501,3.321,-5.859,1.003,-2.086,68.0,-7.4,-30.6,-2.869,9.567,12.118,27.644,71.065,76.273,0.207,0.533,0.572,0.589,-4.574005138547623,6.516606694058767,5.932001111554884,9.928560973273013,550
550,9.166667,-3.927,8.439,3.473,-4.513,-0.366,-0.589,68.6,-5.7,-29.8,-0.901,12.672,11.453,27.608,71.054,76.281,0.207,0.533,0.572,0.589,-4.436045981280803,6.574376779895223,5.98321360206511,9.934776243076639,551
551,9.183333,-3.912,8.447,3.423,-3.197,-0.141,-0.556,68.3,-8.0,-30.0,-2.813,10.046,11.341,27.608,71.054,76.267,0.207,0.533,0.572,0.589,-4.471794398263367,6.5500727772286,5.955844480228574,9.918290276050605,552
552,9.2,-3.85,8.415,3.399,-2.281,0.488,-0.659,68.5,-7.1,-30.0,-1.696,9.915,13.134,27.623,71.063,76.249,0.207,0.533,0.571,0.589,-4.454002833262007,6.535653269576513,5.885152597950867,9.858393682542811,553
553,9.216667,-3.643,8.341,3.36,-3.356,0.507,-0.305,68.7,-4.6,-30.4,-1.435,11.356,12.554,27.643,71.063,76.241,0.207,0.533,0.571,0.589,-4.403705953110196,6.5282647594115915,5.66766822507868,9.702233248072321,554
554,9.233333,-3.919,8.192,3.379,-4.115,0.53,-0.363,68.7,-5.5,-30.7,-2.87,8.097,12.438,27.622,71.08,76.275,0.207,0.533,0.572,0.589,-4.30625119366,6.357551925727909,5.909551604713776,9.689430633427332,555
555,9.25,-3.844,8.25,3.292,-3.603,-0.474,-0.398,69.0,-6.1,-31.4,-1.26,10.423,14.5,27.603,71.093,76.288,0.207,0.533,0.572,0.589,-4.404584443482327,6.355864910928118,5.820542682110164,9.678641433589737,556
556,9.266667,-3.93,8.289,3.284,-4.181,-0.599,-0.414,68.5,-5.7,-30.0,-3.257,11.39,11.868,27.587,71.108,76.301,0.207,0.533,0.572,0.589,-4.449174538698626,6.347399897583384,5.903595299845197,9.743565928344713,557
557,9.283333,-3.849,8.312,3.237,-3.966,-0.365,-0.919,68.4,-6.2,-30.5,-2.626,9.811,13.069,27.585,71.116,76.292,0.207,0.533,0.572,0.589,-4.489945308522249,6.355723635331258,5.8161398021170925,9.715056047187787,558
558,9.3,-3.711,8.234,3.34,-3.918,0.521,-1.613,68.2,-6.0,-29.6,-2.463,10.86,10.453,27.589,71.115,76.292,0.207,0.533,0.572,0.589,-4.3529633511331784,6.422306381348559,5.703645133402057,9.629427656927486,559
559,9.316667,-3.695,8.236,3.367,-3.062,1.095,-2.376,69.4,-5.6,-30.9,-2.099,11.064,10.771,27.575,71.127,76.281,0.207,0.533,0.572,0.589,-4.336144370401735,6.4487383219867525,5.695000970462852,9.63438685127393,560
560,9.333333,-3.786,8.237,3.304,-2.504,0.697,-2.339,68.4,-6.3,-29.7,-0.415,11.867,13.135,27.553,71.155,76.279,0.206,0.533,0.572,0.589,-4.386867231742932,6.377824938838081,5.759958848862996,9.648750229952064,561
561,9.35,-3.85,8.239,3.345,-2.685,0.508,-2.708,68.1,-5.6,-30.1,-2.686,9.567,11.045,27.544,71.175,76.242,0.206,0.533,0.571,0.589,-4.36332891181301,6.392152096869011,5.83047153992109,9.689821773386754,562
562,9.366667,-3.856,8.296,3.367,-3.384,1.115,-4.042,67.8,-4.6,-28.6,-1.5,12.277,11.61,27.518,71.196,76.2,0.206,0.534,0.571,0.589,-4.391038032964051,6.4456565788644085,5.8481909391199896,9.748284002838652,563
563,9.383333,-3.821,8.324,3.458,-3.51,1.866,-4.727,68.7,-5.3,-29.9,-1.958,10.98,11.047,27.466,71.228,76.171,0.206,0.534,0.571,0.589,-4.353675324799169,6.540631806504676,5.8405845373536245,9.790136924476593,564
564,9.4,-3.935,8.37,3.491,-3.905,1.47,-4.601,67.2,-4.7,-29.7,-2.404,9.593,14.754,27.41,71.248,76.131,0.205,0.534,0.571,0.589,-4.3786816579731305,6.559026712495093,5.961083921813673,9.885757735247207,565
565,9.416667,-4.038,8.275,3.338,-2.906,1.532,-4.934,68.4,-5.8,-30.0,-0.97,10.521,11.962,27.341,71.286,76.098,0.205,0.534,0.57,0.589,-4.418766467030364,6.3604046112599395,5.9952538804383675,9.794044772207242,566
566,9.433333,-4.105,8.307,3.286,-3.188,0.915,-4.032,68.6,-7.7,-30.6,-0.021,11.945,12.409,27.282,71.319,76.05,0.205,0.535,0.57,0.589,-4.483843567365451,6.326393545339025,6.043753930537557,9.831331039081126,567
567,9.45,-4.052,8.288,3.371,-2.869,0.023,-3.562,68.5,-5.9,-29.8,-3.81,10.063,10.097,27.251,71.336,75.995,0.204,0.535,0.57,0.59,-4.408006764942627,6.394807875117065,6.012420278104387,9.822081703997378,568
568,9.466667,-3.908,8.389,3.423,-3.441,0.064,-2.98,67.3,-5.6,-31.0,-1.515,10.922,13.18,27.233,71.341,75.964,0.204,0.535,0.57,0.59,-4.438529003494788,6.542220287431933,5.904534528296839,9.867355978173686,569
569,9.483333,-3.885,8.37,3.38,-3.803,0.066,-2.378,68.4,-6.4,-30.8,-3.681,11.298,12.77,27.206,71.353,75.991,0.204,0.535,0.57,0.59,-4.456758371952661,6.504219287919429,5.865744732656438,9.827233842745374,570
570,9.5,-3.862,8.303,3.366,-3.579,-0.488,-1.564,68.3,-5.4,-29.7,-3.117,10.046,12.484,27.18,71.364,76.0,0.204,0.535,0.57,0.59,-4.417595796595048,6.457570414933754,5.828330868617366,9.756270240209625,571
571,9.516667,-3.911,8.421,3.301,-3.363,-0.714,-1.608,67.7,-6.8,-30.8,-2.645,10.215,13.057,27.183,71.366,75.994,0.204,0.535,0.57,0.59,-4.551800157773135,6.472227041861995,5.8734279124108415,9.85422564182493,572
572,9.533333,-3.923,8.388,3.277,-2.761,-0.874,-1.113,68.2,-6.1,-30.4,-2.458,8.941,12.24,27.184,71.369,75.997,0.204,0.535,0.57,0.59,-4.543361388914354,6.43069415210072,5.872924485455251,9.822789929546493,573
573,9.55,-3.927,8.382,3.25,-2.796,-0.927,-0.781,68.0,-7.0,-30.4,-3.827,10.046,10.904,27.178,71.385,76.007,0.204,0.535,0.57,0.589,-4.558143937840283,6.406934103231821,5.866538352280239,9.810288120131846,574
574,9.566667,-3.927,8.319,3.309,-3.539,-0.626,-1.313,68.5,-6.8,-29.9,-1.435,11.788,13.48,27.195,71.379,75.985,0.204,0.535,0.57,0.59,-4.467525981031822,6.410910770301983,5.875202609615408,9.77632707104258,575
575,9.583333,-3.768,8.356,3.419,-4.044,-0.644,-1.925,70.0,-6.2,-30.3,-4.114,8.802,11.003,27.207,71.372,75.98,0.204,0.535,0.57,0.59,-4.409971993378718,6.561954500281464,5.762206274843965,9.783154961463095,576
576,9.6,-3.896,8.272,3.284,-3.112,-0.338,-1.311,68.7,-5.9,-30.2,-4.103,8.927,11.108,27.223,71.373,75.965,0.204,0.535,0.569,0.59,-4.439774839963037,6.37575797396398,5.83331514902683,9.715423614027337,577
577,9.616667,-3.931,8.266,3.2,-2.975,-0.778,-1.266,68.8,-5.6,-30.6,-4.686,9.815,11.711,27.232,71.375,75.948,0.204,0.535,0.569,0.59,-4.489243512820224,6.303871983436682,5.841866799152786,9.696366175016289,578
578,9.633333,-3.979,8.359,3.431,-2.872,-1.039,-0.856,69.7,-6.2,-29.7,-4.034,10.628,12.916,27.226,71.382,75.956,0.204,0.535,0.569,0.59,-4.415163233209503,6.511050236717218,5.965705443538063,9.873048313464288,579
579,9.65,-3.862,8.343,3.436,-3.37,-0.639,-0.935,68.4,-7.0,-31.3,-1.092,11.211,12.377,27.233,71.375,75.94,0.204,0.535,0.569,0.59,-4.388106752454316,6.5416216956544995,5.854783832047704,9.814621184742691,580
580,9.666667,-3.848,8.427,3.353,-3.31,-0.137,-1.417,69.1,-5.9,-30.9,-1.58,9.857,10.669,27.229,71.378,75.955,0.204,0.535,0.569,0.59,-4.50665300734288,6.539676214753396,5.82981609294805,9.852108505289616,581
581,9.683333,-3.769,8.407,3.33,-3.344,-0.14,-2.062,67.6,-6.8,-31.7,-1.884,9.891,11.047,27.229,71.384,75.972,0.204,0.535,0.57,0.59,-4.502088739761512,6.534421047123466,5.7449498307837725,9.796525404448255,582
582,9.7,-3.983,8.303,3.308,-2.635,-0.649,-1.11,68.6,-5.6,-31.4,-3.035,10.046,11.616,27.214,71.405,75.999,0.204,0.535,0.57,0.589,-4.458668887922746,6.385453758060403,5.923952569994295,9.785037659610717,583
583,9.716667,-3.929,8.369,3.355,-3.123,-0.754,-0.423,68.8,-6.7,-31.5,-2.61,11.481,10.524,27.195,71.425,76.026,0.204,0.535,0.57,0.589,-4.4792872978775,6.475987872089803,5.893283752172389,9.835305129989614,584
584,9.733333,-3.922,8.379,3.37,-3.743,-1.138,-0.442,69.0,-6.5,-29.3,-1.877,9.678,10.377,27.172,71.444,76.051,0.204,0.535,0.57,0.589,-4.482192007213851,6.4935390519762155,5.889866754938358,9.84614772385627,585
585,9.75,-3.916,8.304,3.392,-3.0,-0.05,-1.528,68.8,-5.5,-30.6,-2.289,9.943,10.912,27.2,71.428,76.008,0.204,0.535,0.57,0.589,-4.402241765062733,6.466915720636074,5.8818708336827115,9.787601136131366,586
586,9.766667,-3.807,8.202,3.374,-2.17,0.895,-2.074,68.7,-5.7,-29.3,-2.738,9.293,10.595,27.196,71.442,76.01,0.204,0.535,0.57,0.589,-4.328591444052082,6.4240045176229135,5.7572034068668705,9.651421087073135,587
587,9.783333,-3.935,8.231,3.285,-2.044,1.814,-2.645,69.1,-6.4,-30.3,-2.716,10.097,11.216,27.189,71.485,75.994,0.204,0.536,0.57,0.589,-4.416164348685321,6.344958708833051,5.853529057637313,9.696639160038904,588
588,9.8,-3.948,8.244,3.336,-1.908,0.882,-1.991,69.8,-6.4,-30.7,-3.094,9.599,11.194,27.194,71.519,75.956,0.204,0.536,0.569,0.589,-4.388229009352557,6.391936783852946,5.879262395292826,9.730320446932875,589
589,9.816667,-3.991,8.365,3.342,-3.134,-0.233,-1.735,68.6,-6.4,-30.1,-2.132,9.582,10.468,27.186,71.533,75.945,0.204,0.536,0.569,0.589,-4.478847561140584,6.461691946541435,5.9377379288805425,9.852424574692261,590
590,9.833333,-3.954,8.41,3.356,-3.366,-0.889,-1.423,68.3,-6.4,-30.0,-3.341,10.769,11.715,27.196,71.528,75.93,0.204,0.536,0.569,0.589,-4.498047659375899,6.512947338084087,5.913885036532784,9.880533993666536,591
